,popularity,song_id,artist_id,album_id,song_name,artist_name,album_name,explicit,disc_number,track_number,uri,tempo,type,key,loudness,mode,speechiness,liveness,valence,danceability,energy,track_href,analysis_url,duration_ms,time_signature,acousticness,instrumentalness,artist_genres,artist_popularity,album_genres,album_popularity,album_release_date
10,45,48PrL49eJ5P15yTxjK0oW6,7jy3rLJdDQY21OgRLCZ9sD,30ly6F6Xl0TKmyBCU50Khv,See You,Foo Fighters,The Colour And The Shape,False,1,8,spotify:track:48PrL49eJ5P15yTxjK0oW6,170.42,audio_features,2,-6.47,1,0.067,0.107,0.62,0.308,0.873,https://api.spotify.com/v1/tracks/48PrL49eJ5P15yTxjK0oW6,https://api.spotify.com/v1/audio-analysis/48PrL49eJ5P15yTxjK0oW6,146653,4,0.0053,2.06e-05,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']",78,[],74,1997-05-20
11,45,4ISp82TYvp9G3HTA2dPzQu,5spEJXLwD1sKUdC2bnOHPg,5aCFQJSSfo0fBERnD05fn4,Look into My Eyes,Bone Thugs-N-Harmony,The Art of War: World War 1,True,1,3,spotify:track:4ISp82TYvp9G3HTA2dPzQu,144.043,audio_features,10,-5.898,0,0.0597,0.14,0.597,0.775,0.598,https://api.spotify.com/v1/tracks/4ISp82TYvp9G3HTA2dPzQu,https://api.spotify.com/v1/audio-analysis/4ISp82TYvp9G3HTA2dPzQu,259800,4,0.0468,0.000125,"['gangster rap', 'hip hop', 'ohio hip hop', 'pop rap', 'rap', 'southern hip hop']",67,[],49,1997
12,47,4fupWy6EgMEsEGFXh7vCc9,5spEJXLwD1sKUdC2bnOHPg,5aCFQJSSfo0fBERnD05fn4,If I Could Teach the World,Bone Thugs-N-Harmony,The Art of War: World War 1,True,1,12,spotify:track:4fupWy6EgMEsEGFXh7vCc9,80.024,audio_features,4,-10.116,1,0.098,0.0905,0.537,0.71,0.441,https://api.spotify.com/v1/tracks/4fupWy6EgMEsEGFXh7vCc9,https://api.spotify.com/v1/audio-analysis/4fupWy6EgMEsEGFXh7vCc9,264227,4,0.191,0.0,"['gangster rap', 'hip hop', 'ohio hip hop', 'pop rap', 'rap', 'southern hip hop']",67,[],49,1997
13,45,3PgighK4gF2vYaPtjIpzuv,5spEJXLwD1sKUdC2bnOHPg,5aCFQJSSfo0fBERnD05fn4,Body Rott,Bone Thugs-N-Harmony,The Art of War: World War 1,True,1,4,spotify:track:3PgighK4gF2vYaPtjIpzuv,93.995,audio_features,6,-4.74,1,0.0611,0.731,0.799,0.804,0.626,https://api.spotify.com/v1/tracks/3PgighK4gF2vYaPtjIpzuv,https://api.spotify.com/v1/audio-analysis/3PgighK4gF2vYaPtjIpzuv,301200,4,0.278,5.23e-05,"['gangster rap', 'hip hop', 'ohio hip hop', 'pop rap', 'rap', 'southern hip hop']",67,[],49,1997
14,60,62SqHqTAndm0pqZ8oVvlkb,5spEJXLwD1sKUdC2bnOHPg,4CDSLpg1NCcgePObnRGTEx,Thug Luv (feat. 2pac),Bone Thugs-N-Harmony,The Art of War: World War 2,True,1,2,spotify:track:62SqHqTAndm0pqZ8oVvlkb,134.119,audio_features,0,-5.319,1,0.231,0.323,0.428,0.795,0.793,https://api.spotify.com/v1/tracks/62SqHqTAndm0pqZ8oVvlkb,https://api.spotify.com/v1/audio-analysis/62SqHqTAndm0pqZ8oVvlkb,307987,4,0.131,0.0,"['gangster rap', 'hip hop', 'ohio hip hop', 'pop rap', 'rap', 'southern hip hop']",67,[],53,1997-08-05
15,41,70RGXZzd2dveZVNmICfusa,5spEJXLwD1sKUdC2bnOHPg,4CDSLpg1NCcgePObnRGTEx,Blaze It,Bone Thugs-N-Harmony,The Art of War: World War 2,True,1,10,spotify:track:70RGXZzd2dveZVNmICfusa,135.913,audio_features,8,-8.508,1,0.0542,0.128,0.609,0.702,0.519,https://api.spotify.com/v1/tracks/70RGXZzd2dveZVNmICfusa,https://api.spotify.com/v1/audio-analysis/70RGXZzd2dveZVNmICfusa,128573,4,0.225,0.0,"['gangster rap', 'hip hop', 'ohio hip hop', 'pop rap', 'rap', 'southern hip hop']",67,[],53,1997-08-05
16,78,7KwZNVEaqikRSBSpyhXK2j,5me0Irg2ANcsgc93uaYrpb,7dRdaGSxgcBdJnrOviQRuB,Hypnotize - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),True,1,3,spotify:track:7KwZNVEaqikRSBSpyhXK2j,93.941,audio_features,9,-3.439,1,0.28,0.287,0.67,0.901,0.697,https://api.spotify.com/v1/tracks/7KwZNVEaqikRSBSpyhXK2j,https://api.spotify.com/v1/audio-analysis/7KwZNVEaqikRSBSpyhXK2j,229827,4,0.145,0.0,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",79,[],76,1997-03-04
17,74,4INDiWSKvqSKDEu7mh8HFz,5me0Irg2ANcsgc93uaYrpb,7dRdaGSxgcBdJnrOviQRuB,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),True,1,10,spotify:track:4INDiWSKvqSKDEu7mh8HFz,104.536,audio_features,6,-4.506,0,0.0759,0.203,0.904,0.845,0.884,https://api.spotify.com/v1/tracks/4INDiWSKvqSKDEu7mh8HFz,https://api.spotify.com/v1/audio-analysis/4INDiWSKvqSKDEu7mh8HFz,257400,4,0.0128,2.1e-06,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",79,[],76,1997-03-04
18,66,19FsxX4RthRMZGfXkImdCb,5me0Irg2ANcsgc93uaYrpb,7dRdaGSxgcBdJnrOviQRuB,Notorious Thugs - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),True,1,13,spotify:track:19FsxX4RthRMZGfXkImdCb,154.914,audio_features,11,-4.057,0,0.144,0.24,0.742,0.704,0.873,https://api.spotify.com/v1/tracks/19FsxX4RthRMZGfXkImdCb,https://api.spotify.com/v1/audio-analysis/19FsxX4RthRMZGfXkImdCb,366880,4,0.121,5.12e-06,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",79,[],76,1997-03-04
19,63,1Z7C8ClE8UEaH70jCCeJH2,5me0Irg2ANcsgc93uaYrpb,7dRdaGSxgcBdJnrOviQRuB,Ten Crack Commandments - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),True,1,17,spotify:track:1Z7C8ClE8UEaH70jCCeJH2,173.497,audio_features,1,-4.703,1,0.5,0.255,0.781,0.612,0.85,https://api.spotify.com/v1/tracks/1Z7C8ClE8UEaH70jCCeJH2,https://api.spotify.com/v1/audio-analysis/1Z7C8ClE8UEaH70jCCeJH2,204027,4,0.0393,0.0,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",79,[],76,1997-03-04
20,60,53duuSwaLOZuIrELvZXqLH,5me0Irg2ANcsgc93uaYrpb,7dRdaGSxgcBdJnrOviQRuB,Going Back to Cali - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),True,1,16,spotify:track:53duuSwaLOZuIrELvZXqLH,99.17,audio_features,9,-5.847,1,0.339,0.0447,0.596,0.851,0.647,https://api.spotify.com/v1/tracks/53duuSwaLOZuIrELvZXqLH,https://api.spotify.com/v1/audio-analysis/53duuSwaLOZuIrELvZXqLH,307427,4,0.207,0.0,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",79,[],76,1997-03-04
21,61,0xdYzkbBBfTevSyOJqWUSX,5me0Irg2ANcsgc93uaYrpb,7dRdaGSxgcBdJnrOviQRuB,Sky's the Limit (feat. 112) - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),True,1,20,spotify:track:0xdYzkbBBfTevSyOJqWUSX,90.876,audio_features,0,-4.792,1,0.162,0.09,0.503,0.637,0.66,https://api.spotify.com/v1/tracks/0xdYzkbBBfTevSyOJqWUSX,https://api.spotify.com/v1/audio-analysis/0xdYzkbBBfTevSyOJqWUSX,329427,4,0.217,0.0,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",79,[],76,1997-03-04
22,55,0ed6evAMZvewGh4UI9KkVU,5me0Irg2ANcsgc93uaYrpb,7dRdaGSxgcBdJnrOviQRuB,Kick in the Door - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),True,1,4,spotify:track:0ed6evAMZvewGh4UI9KkVU,179.801,audio_features,6,-5.578,1,0.628,0.402,0.671,0.62,0.854,https://api.spotify.com/v1/tracks/0ed6evAMZvewGh4UI9KkVU,https://api.spotify.com/v1/audio-analysis/0ed6evAMZvewGh4UI9KkVU,286187,4,0.103,0.0,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",79,[],76,1997-03-04
23,55,7zfmhBiUvGoHz76NO1d5bZ,5me0Irg2ANcsgc93uaYrpb,7dRdaGSxgcBdJnrOviQRuB,I Got a Story to Tell - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),True,1,12,spotify:track:7zfmhBiUvGoHz76NO1d5bZ,94.071,audio_features,1,-5.589,1,0.269,0.0581,0.603,0.88,0.813,https://api.spotify.com/v1/tracks/7zfmhBiUvGoHz76NO1d5bZ,https://api.spotify.com/v1/audio-analysis/7zfmhBiUvGoHz76NO1d5bZ,283053,4,0.227,0.013,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",79,[],76,1997-03-04
24,54,2Uvwc7D5rhphlzfBDnpYpU,5me0Irg2ANcsgc93uaYrpb,7dRdaGSxgcBdJnrOviQRuB,I Love The Dough (feat. Jay-Z & Angela Winbush) - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),True,1,7,spotify:track:2Uvwc7D5rhphlzfBDnpYpU,99.071,audio_features,6,-5.331,1,0.304,0.283,0.654,0.774,0.776,https://api.spotify.com/v1/tracks/2Uvwc7D5rhphlzfBDnpYpU,https://api.spotify.com/v1/audio-analysis/2Uvwc7D5rhphlzfBDnpYpU,311533,4,0.178,0.0,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",79,[],76,1997-03-04
25,52,15LVUC45FiKlBp0wkmJkcv,5me0Irg2ANcsgc93uaYrpb,7dRdaGSxgcBdJnrOviQRuB,Niggas Bleed - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),True,1,11,spotify:track:15LVUC45FiKlBp0wkmJkcv,83.778,audio_features,1,-3.386,1,0.264,0.231,0.546,0.541,0.847,https://api.spotify.com/v1/tracks/15LVUC45FiKlBp0wkmJkcv,https://api.spotify.com/v1/audio-analysis/15LVUC45FiKlBp0wkmJkcv,291040,4,0.354,0.0,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",79,[],76,1997-03-04
26,52,0S736hkRjkdmuvbZuvx1sh,5me0Irg2ANcsgc93uaYrpb,7dRdaGSxgcBdJnrOviQRuB,What's Beef? - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),True,1,8,spotify:track:0S736hkRjkdmuvbZuvx1sh,154.845,audio_features,9,-4.88,1,0.198,0.314,0.615,0.698,0.694,https://api.spotify.com/v1/tracks/0S736hkRjkdmuvbZuvx1sh,https://api.spotify.com/v1/audio-analysis/0S736hkRjkdmuvbZuvx1sh,315360,3,0.0526,4.73e-06,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",79,[],76,1997-03-04
27,50,1ry9AyQVzzK2iDt6vMY2ku,5me0Irg2ANcsgc93uaYrpb,7dRdaGSxgcBdJnrOviQRuB,Fuck You Tonight (feat. R. Kelly) - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),True,1,5,spotify:track:1ry9AyQVzzK2iDt6vMY2ku,177.772,audio_features,5,-4.982,0,0.242,0.0632,0.716,0.578,0.57,https://api.spotify.com/v1/tracks/1ry9AyQVzzK2iDt6vMY2ku,https://api.spotify.com/v1/audio-analysis/1ry9AyQVzzK2iDt6vMY2ku,345467,4,0.18,0.0,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",79,[],76,1997-03-04
28,50,5elwGhYsxqm09XbHvFyWcw,5me0Irg2ANcsgc93uaYrpb,7dRdaGSxgcBdJnrOviQRuB,You're Nobody (Til Somebody Kills You) - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),True,1,24,spotify:track:5elwGhYsxqm09XbHvFyWcw,84.657,audio_features,7,-5.032,0,0.279,0.0945,0.624,0.626,0.842,https://api.spotify.com/v1/tracks/5elwGhYsxqm09XbHvFyWcw,https://api.spotify.com/v1/audio-analysis/5elwGhYsxqm09XbHvFyWcw,292933,4,0.159,1.93e-05,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",79,[],76,1997-03-04
29,49,11s9e5nZrTXzdDTguBFtou,5me0Irg2ANcsgc93uaYrpb,7dRdaGSxgcBdJnrOviQRuB,Somebody's Gotta Die - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),True,1,2,spotify:track:11s9e5nZrTXzdDTguBFtou,82.385,audio_features,8,-4.21,1,0.334,0.305,0.674,0.488,0.905,https://api.spotify.com/v1/tracks/11s9e5nZrTXzdDTguBFtou,https://api.spotify.com/v1/audio-analysis/11s9e5nZrTXzdDTguBFtou,266733,4,0.241,0.0,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",79,[],76,1997-03-04
30,49,2fw0DgUc8GTNxZ2BAv9Fih,5me0Irg2ANcsgc93uaYrpb,7dRdaGSxgcBdJnrOviQRuB,Long Kiss Goodnight - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),True,1,23,spotify:track:2fw0DgUc8GTNxZ2BAv9Fih,171.397,audio_features,7,-4.952,1,0.428,0.373,0.348,0.479,0.892,https://api.spotify.com/v1/tracks/2fw0DgUc8GTNxZ2BAv9Fih,https://api.spotify.com/v1/audio-analysis/2fw0DgUc8GTNxZ2BAv9Fih,318467,4,0.0962,0.0,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",79,[],76,1997-03-04
31,46,3cRvZp3CEbVKMSVaaCZL83,5me0Irg2ANcsgc93uaYrpb,7dRdaGSxgcBdJnrOviQRuB,The World Is Filled... (feat. Too Short & Puff Daddy) - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),True,1,21,spotify:track:3cRvZp3CEbVKMSVaaCZL83,86.054,audio_features,6,-4.1,1,0.287,0.149,0.844,0.82,0.715,https://api.spotify.com/v1/tracks/3cRvZp3CEbVKMSVaaCZL83,https://api.spotify.com/v1/audio-analysis/3cRvZp3CEbVKMSVaaCZL83,294800,4,0.0279,0.0,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",79,[],76,1997-03-04
32,46,0iIZ1fqdUIfcE8CIndhlDD,5me0Irg2ANcsgc93uaYrpb,7dRdaGSxgcBdJnrOviQRuB,Last Day (feat. The Lox) - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),True,1,6,spotify:track:0iIZ1fqdUIfcE8CIndhlDD,93.706,audio_features,4,-5.298,0,0.386,0.111,0.355,0.738,0.867,https://api.spotify.com/v1/tracks/0iIZ1fqdUIfcE8CIndhlDD,https://api.spotify.com/v1/audio-analysis/0iIZ1fqdUIfcE8CIndhlDD,259667,4,0.0145,0.0,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",79,[],76,1997-03-04
33,48,612lE4c57zWDOqeWca1Pmf,5me0Irg2ANcsgc93uaYrpb,7dRdaGSxgcBdJnrOviQRuB,Miss U - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),True,1,14,spotify:track:612lE4c57zWDOqeWca1Pmf,172.077,audio_features,7,-6.153,1,0.281,0.279,0.541,0.738,0.545,https://api.spotify.com/v1/tracks/612lE4c57zWDOqeWca1Pmf,https://api.spotify.com/v1/audio-analysis/612lE4c57zWDOqeWca1Pmf,299333,4,0.215,2.43e-05,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",79,[],76,1997-03-04
34,44,1eQNHLMYtDFuC58a5Z3bIN,5me0Irg2ANcsgc93uaYrpb,7dRdaGSxgcBdJnrOviQRuB,Another (feat. Lil' Kim) - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),True,1,15,spotify:track:1eQNHLMYtDFuC58a5Z3bIN,112.08,audio_features,2,-5.02,1,0.0956,0.0754,0.653,0.954,0.639,https://api.spotify.com/v1/tracks/1eQNHLMYtDFuC58a5Z3bIN,https://api.spotify.com/v1/audio-analysis/1eQNHLMYtDFuC58a5Z3bIN,255307,4,0.00993,0.0,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",79,[],76,1997-03-04
35,43,2Wl2S9Fmjg2GFCu8qtwyi0,5me0Irg2ANcsgc93uaYrpb,7dRdaGSxgcBdJnrOviQRuB,Playa Hater - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),True,1,18,spotify:track:2Wl2S9Fmjg2GFCu8qtwyi0,127.194,audio_features,4,-6.811,0,0.0334,0.121,0.253,0.501,0.717,https://api.spotify.com/v1/tracks/2Wl2S9Fmjg2GFCu8qtwyi0,https://api.spotify.com/v1/audio-analysis/2Wl2S9Fmjg2GFCu8qtwyi0,237933,4,0.0538,0.0,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",79,[],76,1997-03-04
36,48,4ViSdx9e5lnkfmOJV8WbLc,5me0Irg2ANcsgc93uaYrpb,6uMVAiciTpTyrQn5QJDPJM,Hypnotize - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remaster),False,1,1,spotify:track:4ViSdx9e5lnkfmOJV8WbLc,93.947,audio_features,9,-4.015,1,0.274,0.182,0.672,0.896,0.67,https://api.spotify.com/v1/tracks/4ViSdx9e5lnkfmOJV8WbLc,https://api.spotify.com/v1/audio-analysis/4ViSdx9e5lnkfmOJV8WbLc,237493,4,0.12,0.0,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",79,[],47,1997-03-04
37,46,7xykwR6UJ4XNND931IsDLW,5me0Irg2ANcsgc93uaYrpb,6uMVAiciTpTyrQn5QJDPJM,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remaster),False,1,6,spotify:track:7xykwR6UJ4XNND931IsDLW,104.397,audio_features,6,-2.816,0,0.0666,0.317,0.9,0.833,0.929,https://api.spotify.com/v1/tracks/7xykwR6UJ4XNND931IsDLW,https://api.spotify.com/v1/audio-analysis/7xykwR6UJ4XNND931IsDLW,257787,4,0.0188,0.0,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",79,[],47,1997-03-04
38,41,6RTmG6ufyJlNMrUeDwaEKl,5me0Irg2ANcsgc93uaYrpb,6uMVAiciTpTyrQn5QJDPJM,Going Back to Cali - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remaster),False,1,12,spotify:track:6RTmG6ufyJlNMrUeDwaEKl,99.02,audio_features,9,-5.036,1,0.136,0.16,0.794,0.914,0.721,https://api.spotify.com/v1/tracks/6RTmG6ufyJlNMrUeDwaEKl,https://api.spotify.com/v1/audio-analysis/6RTmG6ufyJlNMrUeDwaEKl,235187,4,0.0378,0.0,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",79,[],47,1997-03-04
39,53,7vJnM5FUcOV3xAKJHSSUWj,3Y3xIwWyq5wnNHPp5gPjOW,3uN87hwClF0hult2cxMbAW,"I'm Alright - Theme from ""Caddyshack""",Kenny Loggins,Yesterday Today Tomorrow - The Greatest Hits Of Kenny Loggins,False,1,7,spotify:track:7vJnM5FUcOV3xAKJHSSUWj,162.854,audio_features,7,-7.562,1,0.0459,0.3,0.95,0.554,0.833,https://api.spotify.com/v1/tracks/7vJnM5FUcOV3xAKJHSSUWj,https://api.spotify.com/v1/audio-analysis/7vJnM5FUcOV3xAKJHSSUWj,226373,4,0.128,1.75e-06,"['album rock', 'classic rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock', 'yacht rock']",68,[],68,1997-03-25
