popularity,song_id,artist_id,album_id,song_name,artist_name,album_name,explicit,disc_number,track_number,uri,tempo,type,key,loudness,mode,speechiness,liveness,valence,danceability,energy,track_href,analysis_url,duration_ms,time_signature,acousticness,instrumentalness,artist_genres,artist_popularity,album_genres,album_popularity,album_release_date
48,3X1ckVnSNleVzJLAvKKik6,5v8jlSmAQfrkTjAlpUfWtu,4lculT3R9mxFqdmXOCLuY7,White Christmas - 1959 Version,Perry Como,Greatest Christmas Songs,False,1,3,spotify:track:3X1ckVnSNleVzJLAvKKik6,95.269,audio_features,0,-14.765,1,0.0318,0.0923,0.181,0.292,0.177,https://api.spotify.com/v1/tracks/3X1ckVnSNleVzJLAvKKik6,https://api.spotify.com/v1/audio-analysis/3X1ckVnSNleVzJLAvKKik6,190840,4,0.95,0.0,"['adult standards', 'brill building pop', 'easy listening']",80,[],83,1999-08-20
47,2EAZGVLBHFWehR2u6VwCe9,5v8jlSmAQfrkTjAlpUfWtu,4lculT3R9mxFqdmXOCLuY7,Santa Claus Is Comin' to Town - 1959 Version,Perry Como,Greatest Christmas Songs,False,1,12,spotify:track:2EAZGVLBHFWehR2u6VwCe9,146.284,audio_features,10,-12.426,1,0.0532,0.0967,0.759,0.613,0.378,https://api.spotify.com/v1/tracks/2EAZGVLBHFWehR2u6VwCe9,https://api.spotify.com/v1/audio-analysis/2EAZGVLBHFWehR2u6VwCe9,162133,4,0.766,0.0,"['adult standards', 'brill building pop', 'easy listening']",80,[],83,1999-08-20
46,7AKcL327XzMtmfY4FYDfmx,5v8jlSmAQfrkTjAlpUfWtu,4lculT3R9mxFqdmXOCLuY7,Winter Wonderland - 1959 Version,Perry Como,Greatest Christmas Songs,False,1,9,spotify:track:7AKcL327XzMtmfY4FYDfmx,92.577,audio_features,0,-13.325,1,0.0315,0.12,0.295,0.457,0.203,https://api.spotify.com/v1/tracks/7AKcL327XzMtmfY4FYDfmx,https://api.spotify.com/v1/audio-analysis/7AKcL327XzMtmfY4FYDfmx,206107,4,0.945,4.81e-06,"['adult standards', 'brill building pop', 'easy listening']",80,[],83,1999-08-20
47,75nvj6ehxdXCh4JOnkyCqY,5v8jlSmAQfrkTjAlpUfWtu,4lculT3R9mxFqdmXOCLuY7,Silver Bells,Perry Como,Greatest Christmas Songs,False,1,7,spotify:track:75nvj6ehxdXCh4JOnkyCqY,121.183,audio_features,9,-11.176,1,0.0312,0.0694,0.849,0.445,0.425,https://api.spotify.com/v1/tracks/75nvj6ehxdXCh4JOnkyCqY,https://api.spotify.com/v1/audio-analysis/75nvj6ehxdXCh4JOnkyCqY,151893,3,0.41,0.0,"['adult standards', 'brill building pop', 'easy listening']",80,[],83,1999-08-20
45,1Tf3LHtCSElfV3c0JeP97O,5v8jlSmAQfrkTjAlpUfWtu,4lculT3R9mxFqdmXOCLuY7,The Christmas Song (Merry Christmas to You),Perry Como,Greatest Christmas Songs,False,1,11,spotify:track:1Tf3LHtCSElfV3c0JeP97O,91.541,audio_features,1,-13.68,1,0.0359,0.0881,0.185,0.248,0.198,https://api.spotify.com/v1/tracks/1Tf3LHtCSElfV3c0JeP97O,https://api.spotify.com/v1/audio-analysis/1Tf3LHtCSElfV3c0JeP97O,214067,4,0.762,0.000261,"['adult standards', 'brill building pop', 'easy listening']",80,[],83,1999-08-20
72,1wsRitfRRtWyEapl0q22o8,2d0hyoQ5ynDBnkvAbJKORj,2eia0myWFgoHuttJytCxgX,Guerrilla Radio,Rage Against The Machine,The Battle Of Los Angeles,True,1,2,spotify:track:1wsRitfRRtWyEapl0q22o8,103.68,audio_features,11,-5.764,1,0.188,0.155,0.489,0.599,0.957,https://api.spotify.com/v1/tracks/1wsRitfRRtWyEapl0q22o8,https://api.spotify.com/v1/audio-analysis/1wsRitfRRtWyEapl0q22o8,206200,4,0.0129,7.06e-05,"['alternative metal', 'alternative rock', 'conscious hip hop', 'funk metal', 'nu metal', 'political hip hop', 'rap metal', 'rap rock', 'rock']",74,[],71,1999-11-02
69,1MQTmpYOZ6fcMQc56Hdo7T,2d0hyoQ5ynDBnkvAbJKORj,2eia0myWFgoHuttJytCxgX,Sleep Now In the Fire,Rage Against The Machine,The Battle Of Los Angeles,False,1,5,spotify:track:1MQTmpYOZ6fcMQc56Hdo7T,127.059,audio_features,2,-6.729,1,0.0701,0.0789,0.539,0.426,0.929,https://api.spotify.com/v1/tracks/1MQTmpYOZ6fcMQc56Hdo7T,https://api.spotify.com/v1/audio-analysis/1MQTmpYOZ6fcMQc56Hdo7T,205600,4,0.00162,0.105,"['alternative metal', 'alternative rock', 'conscious hip hop', 'funk metal', 'nu metal', 'political hip hop', 'rap metal', 'rap rock', 'rock']",74,[],71,1999-11-02
67,7lmeHLHBe4nmXzuXc0HDjk,2d0hyoQ5ynDBnkvAbJKORj,2eia0myWFgoHuttJytCxgX,Testify,Rage Against The Machine,The Battle Of Los Angeles,False,1,1,spotify:track:7lmeHLHBe4nmXzuXc0HDjk,117.906,audio_features,7,-5.399,1,0.0727,0.356,0.503,0.47,0.978,https://api.spotify.com/v1/tracks/7lmeHLHBe4nmXzuXc0HDjk,https://api.spotify.com/v1/audio-analysis/7lmeHLHBe4nmXzuXc0HDjk,210133,4,0.0261,1.09e-05,"['alternative metal', 'alternative rock', 'conscious hip hop', 'funk metal', 'nu metal', 'political hip hop', 'rap metal', 'rap rock', 'rock']",74,[],71,1999-11-02
58,1hR0fIFK2qRG3f3RF70pb7,2d0hyoQ5ynDBnkvAbJKORj,2eia0myWFgoHuttJytCxgX,Calm Like a Bomb,Rage Against The Machine,The Battle Of Los Angeles,False,1,3,spotify:track:1hR0fIFK2qRG3f3RF70pb7,149.749,audio_features,7,-5.424,1,0.483,0.122,0.37,0.315,0.97,https://api.spotify.com/v1/tracks/1hR0fIFK2qRG3f3RF70pb7,https://api.spotify.com/v1/audio-analysis/1hR0fIFK2qRG3f3RF70pb7,298893,4,0.0234,2.03e-06,"['alternative metal', 'alternative rock', 'conscious hip hop', 'funk metal', 'nu metal', 'political hip hop', 'rap metal', 'rap rock', 'rock']",74,[],71,1999-11-02
56,2LXPNLSMAauNJfnC58lSqY,2d0hyoQ5ynDBnkvAbJKORj,2eia0myWFgoHuttJytCxgX,Born of a Broken Man,Rage Against The Machine,The Battle Of Los Angeles,False,1,6,spotify:track:2LXPNLSMAauNJfnC58lSqY,148.282,audio_features,2,-5.947,1,0.0727,0.201,0.194,0.298,0.848,https://api.spotify.com/v1/tracks/2LXPNLSMAauNJfnC58lSqY,https://api.spotify.com/v1/audio-analysis/2LXPNLSMAauNJfnC58lSqY,280960,4,0.0538,0.00152,"['alternative metal', 'alternative rock', 'conscious hip hop', 'funk metal', 'nu metal', 'political hip hop', 'rap metal', 'rap rock', 'rock']",74,[],71,1999-11-02
53,2lbASgTSoDO7MTuLAXlTW0,2d0hyoQ5ynDBnkvAbJKORj,2eia0myWFgoHuttJytCxgX,Mic Check,Rage Against The Machine,The Battle Of Los Angeles,True,1,4,spotify:track:2lbASgTSoDO7MTuLAXlTW0,96.752,audio_features,11,-5.83,0,0.237,0.121,0.574,0.44,0.967,https://api.spotify.com/v1/tracks/2lbASgTSoDO7MTuLAXlTW0,https://api.spotify.com/v1/audio-analysis/2lbASgTSoDO7MTuLAXlTW0,213640,4,0.163,3.64e-06,"['alternative metal', 'alternative rock', 'conscious hip hop', 'funk metal', 'nu metal', 'political hip hop', 'rap metal', 'rap rock', 'rock']",74,[],71,1999-11-02
82,2m1hi0nfMR9vdGC8UcrnwU,6FBDaR13swtiWwGhX1WQsP,652N05EcNH1a4bIlUixQE2,All The Small Things,blink-182,Enema Of The State,False,1,8,spotify:track:2m1hi0nfMR9vdGC8UcrnwU,148.726,audio_features,0,-4.918,1,0.0488,0.612,0.684,0.434,0.897,https://api.spotify.com/v1/tracks/2m1hi0nfMR9vdGC8UcrnwU,https://api.spotify.com/v1/audio-analysis/2m1hi0nfMR9vdGC8UcrnwU,167067,4,0.0103,0.0,"['pop punk', 'punk', 'rock', 'socal pop punk']",80,[],80,1999-06-01
73,6xpDh0dXrkVp0Po1qrHUd8,6FBDaR13swtiWwGhX1WQsP,652N05EcNH1a4bIlUixQE2,Adam's Song,blink-182,Enema Of The State,False,1,7,spotify:track:6xpDh0dXrkVp0Po1qrHUd8,136.028,audio_features,0,-5.803,1,0.0348,0.364,0.382,0.52,0.775,https://api.spotify.com/v1/tracks/6xpDh0dXrkVp0Po1qrHUd8,https://api.spotify.com/v1/audio-analysis/6xpDh0dXrkVp0Po1qrHUd8,249627,4,0.034,0.0,"['pop punk', 'punk', 'rock', 'socal pop punk']",80,[],80,1999-06-01
78,4LJhJ6DQS7NwE7UKtvcM52,6FBDaR13swtiWwGhX1WQsP,652N05EcNH1a4bIlUixQE2,What's My Age Again?,blink-182,Enema Of The State,True,1,5,spotify:track:4LJhJ6DQS7NwE7UKtvcM52,157.66,audio_features,6,-7.419,1,0.0692,0.0878,0.468,0.391,0.951,https://api.spotify.com/v1/tracks/4LJhJ6DQS7NwE7UKtvcM52,https://api.spotify.com/v1/audio-analysis/4LJhJ6DQS7NwE7UKtvcM52,148360,4,0.0126,0.000378,"['pop punk', 'punk', 'rock', 'socal pop punk']",80,[],80,1999-06-01
63,5SlKhaPcdIfSjpoM2QtM4C,6FBDaR13swtiWwGhX1WQsP,652N05EcNH1a4bIlUixQE2,Dumpweed,blink-182,Enema Of The State,True,1,1,spotify:track:5SlKhaPcdIfSjpoM2QtM4C,100.601,audio_features,4,-5.524,1,0.0952,0.148,0.591,0.451,0.937,https://api.spotify.com/v1/tracks/5SlKhaPcdIfSjpoM2QtM4C,https://api.spotify.com/v1/audio-analysis/5SlKhaPcdIfSjpoM2QtM4C,143893,4,0.00244,0.000112,"['pop punk', 'punk', 'rock', 'socal pop punk']",80,[],80,1999-06-01
63,3nqm3DdVskqbHhmb8S8hMd,6FBDaR13swtiWwGhX1WQsP,652N05EcNH1a4bIlUixQE2,Aliens Exist,blink-182,Enema Of The State,False,1,3,spotify:track:3nqm3DdVskqbHhmb8S8hMd,107.569,audio_features,11,-6.787,1,0.1,0.35,0.69,0.47,0.915,https://api.spotify.com/v1/tracks/3nqm3DdVskqbHhmb8S8hMd,https://api.spotify.com/v1/audio-analysis/3nqm3DdVskqbHhmb8S8hMd,193000,4,0.000954,7.58e-06,"['pop punk', 'punk', 'rock', 'socal pop punk']",80,[],80,1999-06-01
61,4TofVhKSYwFXRtbYo5M3h4,6FBDaR13swtiWwGhX1WQsP,652N05EcNH1a4bIlUixQE2,Going Away To College,blink-182,Enema Of The State,False,1,4,spotify:track:4TofVhKSYwFXRtbYo5M3h4,104.522,audio_features,11,-6.481,1,0.0322,0.389,0.575,0.532,0.753,https://api.spotify.com/v1/tracks/4TofVhKSYwFXRtbYo5M3h4,https://api.spotify.com/v1/audio-analysis/4TofVhKSYwFXRtbYo5M3h4,179333,4,0.0105,0.0,"['pop punk', 'punk', 'rock', 'socal pop punk']",80,[],80,1999-06-01
61,3Q0yxw9mdycjnuORDvY5E6,6FBDaR13swtiWwGhX1WQsP,652N05EcNH1a4bIlUixQE2,Mutt,blink-182,Enema Of The State,False,1,10,spotify:track:3Q0yxw9mdycjnuORDvY5E6,105.709,audio_features,9,-3.992,1,0.0468,0.353,0.764,0.574,0.929,https://api.spotify.com/v1/tracks/3Q0yxw9mdycjnuORDvY5E6,https://api.spotify.com/v1/audio-analysis/3Q0yxw9mdycjnuORDvY5E6,203440,4,0.0109,3.45e-06,"['pop punk', 'punk', 'rock', 'socal pop punk']",80,[],80,1999-06-01
59,1IAeSajljaXAkLZKXBZnE8,6FBDaR13swtiWwGhX1WQsP,652N05EcNH1a4bIlUixQE2,Don't Leave Me,blink-182,Enema Of The State,False,1,2,spotify:track:1IAeSajljaXAkLZKXBZnE8,145.513,audio_features,9,-7.094,1,0.0907,0.304,0.243,0.343,0.94,https://api.spotify.com/v1/tracks/1IAeSajljaXAkLZKXBZnE8,https://api.spotify.com/v1/audio-analysis/1IAeSajljaXAkLZKXBZnE8,143573,4,0.00862,4.6e-06,"['pop punk', 'punk', 'rock', 'socal pop punk']",80,[],80,1999-06-01
58,3AOWD3Tiswm4tIvg3aQVKu,6FBDaR13swtiWwGhX1WQsP,652N05EcNH1a4bIlUixQE2,The Party Song,blink-182,Enema Of The State,True,1,9,spotify:track:3AOWD3Tiswm4tIvg3aQVKu,116.469,audio_features,11,-4.102,1,0.112,0.381,0.903,0.343,0.939,https://api.spotify.com/v1/tracks/3AOWD3Tiswm4tIvg3aQVKu,https://api.spotify.com/v1/audio-analysis/3AOWD3Tiswm4tIvg3aQVKu,138027,4,0.0958,0.0,"['pop punk', 'punk', 'rock', 'socal pop punk']",80,[],80,1999-06-01
57,0k4jXQdPD1NkxQutE3IB1C,6FBDaR13swtiWwGhX1WQsP,652N05EcNH1a4bIlUixQE2,Anthem,blink-182,Enema Of The State,False,1,12,spotify:track:0k4jXQdPD1NkxQutE3IB1C,100.739,audio_features,11,-5.119,1,0.15,0.0993,0.633,0.249,0.911,https://api.spotify.com/v1/tracks/0k4jXQdPD1NkxQutE3IB1C,https://api.spotify.com/v1/audio-analysis/0k4jXQdPD1NkxQutE3IB1C,217333,4,0.0011,1.36e-06,"['pop punk', 'punk', 'rock', 'socal pop punk']",80,[],80,1999-06-01
57,0nGBoXoR5o9srQlP0BAZ1Y,6FBDaR13swtiWwGhX1WQsP,652N05EcNH1a4bIlUixQE2,Dysentery Gary,blink-182,Enema Of The State,True,1,6,spotify:track:0nGBoXoR5o9srQlP0BAZ1Y,111.439,audio_features,2,-5.712,1,0.0455,0.308,0.687,0.314,0.894,https://api.spotify.com/v1/tracks/0nGBoXoR5o9srQlP0BAZ1Y,https://api.spotify.com/v1/audio-analysis/0nGBoXoR5o9srQlP0BAZ1Y,165373,4,0.000753,0.0,"['pop punk', 'punk', 'rock', 'socal pop punk']",80,[],80,1999-06-01
53,0GvaNolz2vhHikR26yRLmv,6FBDaR13swtiWwGhX1WQsP,652N05EcNH1a4bIlUixQE2,Wendy Clear,blink-182,Enema Of The State,False,1,11,spotify:track:0GvaNolz2vhHikR26yRLmv,114.233,audio_features,0,-3.892,1,0.0337,0.0742,0.825,0.4,0.937,https://api.spotify.com/v1/tracks/0GvaNolz2vhHikR26yRLmv,https://api.spotify.com/v1/audio-analysis/0GvaNolz2vhHikR26yRLmv,170400,4,0.00029,0.0,"['pop punk', 'punk', 'rock', 'socal pop punk']",80,[],80,1999-06-01
68,3uPfVXcjnpOjyzI3jb3js4,4uN3DsfENc7dp0OLO0FEIb,3jMUfZpBUTZOl91khbj4ic,Fly,Sugar Ray,Floored,False,1,13,spotify:track:3uPfVXcjnpOjyzI3jb3js4,99.701,audio_features,1,-8.15,1,0.0488,0.308,0.674,0.835,0.648,https://api.spotify.com/v1/tracks/3uPfVXcjnpOjyzI3jb3js4,https://api.spotify.com/v1/audio-analysis/3uPfVXcjnpOjyzI3jb3js4,244640,4,0.0202,0.225,"['alternative metal', 'alternative rock', 'funk metal', 'neo mellow', 'pop rock', 'rock']",63,[],61,1997-06-20
81,1KGi9sZVMeszgZOWivFpxs,0TImkz4nPqjegtVSMZnMRq,1CvjjpvqVMoyprsf74bpYW,No Scrubs,TLC,Fanmail,False,1,5,spotify:track:1KGi9sZVMeszgZOWivFpxs,92.909,audio_features,8,-4.267,0,0.0953,0.0685,0.59,0.743,0.675,https://api.spotify.com/v1/tracks/1KGi9sZVMeszgZOWivFpxs,https://api.spotify.com/v1/audio-analysis/1KGi9sZVMeszgZOWivFpxs,214400,4,0.0251,0.000717,"['atl hip hop', 'contemporary r&b', 'dance pop', 'girl group', 'hip hop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",71,[],73,1999-02-23
64,0BUoLE4o9eVahDHvTqak67,0TImkz4nPqjegtVSMZnMRq,1CvjjpvqVMoyprsf74bpYW,Unpretty,TLC,Fanmail,False,1,9,spotify:track:0BUoLE4o9eVahDHvTqak67,88.684,audio_features,7,-6.063,1,0.0428,0.109,0.51,0.648,0.622,https://api.spotify.com/v1/tracks/0BUoLE4o9eVahDHvTqak67,https://api.spotify.com/v1/audio-analysis/0BUoLE4o9eVahDHvTqak67,278067,4,0.00152,5.97e-05,"['atl hip hop', 'contemporary r&b', 'dance pop', 'girl group', 'hip hop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",71,[],73,1999-02-23
61,4agp6oHofabdUedr0B1krj,0nyc9SZGLITSOJASmTZsnZ,5NndKV7nc18qRQfFvLgZ1k,Steal My Sunshine,LEN,You Can't Stop The Bum Rush,False,1,1,spotify:track:4agp6oHofabdUedr0B1krj,191.476,audio_features,4,-11.112,1,0.529,0.108,0.677,0.412,0.829,https://api.spotify.com/v1/tracks/4agp6oHofabdUedr0B1krj,https://api.spotify.com/v1/audio-analysis/4agp6oHofabdUedr0B1krj,265533,4,0.394,0.0,['canadian rock'],52,[],53,1999-05-25
58,5Muvh0ooAJkSgBylFyI3su,0nyc9SZGLITSOJASmTZsnZ,7xXKgIFgbBSdBAV4rDZ9yp,Steal My Sunshine - Single Version,LEN,Steal My Sunshine EP,False,1,1,spotify:track:5Muvh0ooAJkSgBylFyI3su,192.147,audio_features,4,-8.473,1,0.249,0.214,0.71,0.405,0.944,https://api.spotify.com/v1/tracks/5Muvh0ooAJkSgBylFyI3su,https://api.spotify.com/v1/audio-analysis/5Muvh0ooAJkSgBylFyI3su,211467,4,0.527,0.0,['canadian rock'],52,[],50,1999-09-06
83,503OTo2dSqe7qk76rgsbep,6DPYiyq5kWVQS4RGwxzPC7,7q2B4M5EiBkqrlsNW8lB7N,Still D.R.E.,Dr. Dre,2001,True,1,4,spotify:track:503OTo2dSqe7qk76rgsbep,93.431,audio_features,11,-3.323,1,0.234,0.0543,0.527,0.816,0.775,https://api.spotify.com/v1/tracks/503OTo2dSqe7qk76rgsbep,https://api.spotify.com/v1/audio-analysis/503OTo2dSqe7qk76rgsbep,270587,4,0.16,0.00031,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",82,[],84,1999-11-16
79,7iXF2W9vKmDoGAhlHdpyIa,6DPYiyq5kWVQS4RGwxzPC7,7q2B4M5EiBkqrlsNW8lB7N,Forgot About Dre,Dr. Dre,2001,True,1,10,spotify:track:7iXF2W9vKmDoGAhlHdpyIa,133.974,audio_features,8,-1.299,1,0.0774,0.163,0.621,0.924,0.74,https://api.spotify.com/v1/tracks/7iXF2W9vKmDoGAhlHdpyIa,https://api.spotify.com/v1/audio-analysis/7iXF2W9vKmDoGAhlHdpyIa,222293,4,0.0827,0.0,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",82,[],84,1999-11-16
79,4LwU4Vp6od3Sb08CsP99GC,6DPYiyq5kWVQS4RGwxzPC7,7q2B4M5EiBkqrlsNW8lB7N,The Next Episode,Dr. Dre,2001,True,1,11,spotify:track:4LwU4Vp6od3Sb08CsP99GC,95.295,audio_features,10,-2.429,0,0.27,0.0856,0.309,0.922,0.909,https://api.spotify.com/v1/tracks/4LwU4Vp6od3Sb08CsP99GC,https://api.spotify.com/v1/audio-analysis/4LwU4Vp6od3Sb08CsP99GC,161507,4,0.0281,0.0,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",82,[],84,1999-11-16
72,0Ed7MeXx64f6OcIuoTRCg1,6DPYiyq5kWVQS4RGwxzPC7,7q2B4M5EiBkqrlsNW8lB7N,Xxplosive,Dr. Dre,2001,True,1,6,spotify:track:0Ed7MeXx64f6OcIuoTRCg1,168.96,audio_features,1,-4.361,1,0.116,0.139,0.929,0.765,0.88,https://api.spotify.com/v1/tracks/0Ed7MeXx64f6OcIuoTRCg1,https://api.spotify.com/v1/audio-analysis/0Ed7MeXx64f6OcIuoTRCg1,215200,4,0.176,1e-05,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",82,[],84,1999-11-16
75,1SWVDBtw6h3tm9OehOkDhv,6DPYiyq5kWVQS4RGwxzPC7,7q2B4M5EiBkqrlsNW8lB7N,What's The Difference,Dr. Dre,2001,True,1,7,spotify:track:1SWVDBtw6h3tm9OehOkDhv,91.921,audio_features,11,-0.14,0,0.25,0.148,0.77,0.772,0.821,https://api.spotify.com/v1/tracks/1SWVDBtw6h3tm9OehOkDhv,https://api.spotify.com/v1/audio-analysis/1SWVDBtw6h3tm9OehOkDhv,244200,4,0.223,0.0,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",82,[],84,1999-11-16
65,4FI0rdztOAYJZMupujL5Gp,6DPYiyq5kWVQS4RGwxzPC7,7q2B4M5EiBkqrlsNW8lB7N,Fuck You,Dr. Dre,2001,True,1,3,spotify:track:4FI0rdztOAYJZMupujL5Gp,92.236,audio_features,0,-3.764,1,0.431,0.121,0.756,0.876,0.573,https://api.spotify.com/v1/tracks/4FI0rdztOAYJZMupujL5Gp,https://api.spotify.com/v1/audio-analysis/4FI0rdztOAYJZMupujL5Gp,205453,4,0.294,0.0,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",82,[],84,1999-11-16
