,popularity,song_id,artist_id,album_id,song_name,artist_name,album_name,explicit,disc_number,track_number,uri,tempo,type,key,loudness,mode,speechiness,liveness,valence,danceability,energy,track_href,analysis_url,duration_ms,time_signature,acousticness,instrumentalness,artist_genres,artist_popularity,album_genres,album_popularity,album_release_date
10,47,3LMpZcOhaz2CUX5rfoCNRs,4iudEcmuPlYNdbP3e1bdn1,75viR4DrKJUIH7wFvQ7PbB,Anthem for the Year 2000,Silverchair,Neon Ballroom,False,1,2,spotify:track:3LMpZcOhaz2CUX5rfoCNRs,176.6,audio_features,2.0,-7.51,1.0,0.0491,0.27,0.454,0.325,0.768,https://api.spotify.com/v1/tracks/3LMpZcOhaz2CUX5rfoCNRs,https://api.spotify.com/v1/audio-analysis/3LMpZcOhaz2CUX5rfoCNRs,247787.0,4.0,0.0426,4.04e-06,"['alternative metal', 'alternative rock', 'australian alternative rock', 'australian psych', 'grunge', 'nu metal', 'pop rock', 'post-grunge', 'rock']",62,[],52,1999-01-23
11,18,1RDcl6IT9uKWD7TtYqcNe3,4iudEcmuPlYNdbP3e1bdn1,5ObvFLITofHUMNGhuFj274,Anthem for the Year 2000 - Single Version,Silverchair,Anthem For The Year 2000,False,1,1,spotify:track:1RDcl6IT9uKWD7TtYqcNe3,177.283,audio_features,2.0,-6.904,1.0,0.042,0.0466,0.681,0.334,0.824,https://api.spotify.com/v1/tracks/1RDcl6IT9uKWD7TtYqcNe3,https://api.spotify.com/v1/audio-analysis/1RDcl6IT9uKWD7TtYqcNe3,222533.0,4.0,0.029,0.0,"['alternative metal', 'alternative rock', 'australian alternative rock', 'australian psych', 'grunge', 'nu metal', 'pop rock', 'post-grunge', 'rock']",62,[],21,1999-02-12
12,25,1QEU0SPYfYCiOny7Mgd71Q,4iudEcmuPlYNdbP3e1bdn1,5ObvFLITofHUMNGhuFj274,London's Burning,Silverchair,Anthem For The Year 2000,True,1,2,spotify:track:1QEU0SPYfYCiOny7Mgd71Q,173.012,audio_features,5.0,-5.426,1.0,0.102,0.151,0.212,0.213,0.977,https://api.spotify.com/v1/tracks/1QEU0SPYfYCiOny7Mgd71Q,https://api.spotify.com/v1/audio-analysis/1QEU0SPYfYCiOny7Mgd71Q,197533.0,4.0,0.000264,0.061,"['alternative metal', 'alternative rock', 'australian alternative rock', 'australian psych', 'grunge', 'nu metal', 'pop rock', 'post-grunge', 'rock']",62,[],21,1999-02-12
13,18,5a6dOvmvBqW8uSp1JOWNwP,4iudEcmuPlYNdbP3e1bdn1,5ObvFLITofHUMNGhuFj274,Untitled,Silverchair,Anthem For The Year 2000,False,1,3,spotify:track:5a6dOvmvBqW8uSp1JOWNwP,145.95,audio_features,5.0,-9.246,1.0,0.0324,0.273,0.0935,0.255,0.634,https://api.spotify.com/v1/tracks/5a6dOvmvBqW8uSp1JOWNwP,https://api.spotify.com/v1/audio-analysis/5a6dOvmvBqW8uSp1JOWNwP,211800.0,3.0,0.0253,0.194,"['alternative metal', 'alternative rock', 'australian alternative rock', 'australian psych', 'grunge', 'nu metal', 'pop rock', 'post-grunge', 'rock']",62,[],21,1999-02-12
14,8,2cVe3difvwdK9fJ8aOgRy8,4iudEcmuPlYNdbP3e1bdn1,5ObvFLITofHUMNGhuFj274,The Millenium Bug - Paul Mac Remix,Silverchair,Anthem For The Year 2000,False,1,4,spotify:track:2cVe3difvwdK9fJ8aOgRy8,94.073,audio_features,10.0,-9.182,1.0,0.0248,0.0815,0.107,0.602,0.625,https://api.spotify.com/v1/tracks/2cVe3difvwdK9fJ8aOgRy8,https://api.spotify.com/v1/audio-analysis/2cVe3difvwdK9fJ8aOgRy8,259467.0,4.0,7.99e-05,0.000866,"['alternative metal', 'alternative rock', 'australian alternative rock', 'australian psych', 'grunge', 'nu metal', 'pop rock', 'post-grunge', 'rock']",62,[],21,1999-02-12
15,50,3J19l4hOfwFFIF715BwVcG,4iudEcmuPlYNdbP3e1bdn1,10bobqzP8mtragmflBolOM,Anthem for the Year 2000,Silverchair,Neon Ballroom,False,1,2,spotify:track:3J19l4hOfwFFIF715BwVcG,176.6,audio_features,2.0,-7.51,1.0,0.0491,0.27,0.454,0.325,0.768,https://api.spotify.com/v1/tracks/3J19l4hOfwFFIF715BwVcG,https://api.spotify.com/v1/audio-analysis/3J19l4hOfwFFIF715BwVcG,247787.0,4.0,0.0426,4.04e-06,"['alternative metal', 'alternative rock', 'australian alternative rock', 'australian psych', 'grunge', 'nu metal', 'pop rock', 'post-grunge', 'rock']",62,[],52,1999-03-08
16,29,7BLlYhmGZVREf62BnM5Lsm,4iudEcmuPlYNdbP3e1bdn1,5MgR5qQCxsusIOui4S2io5,Anthem for the Year 2000,Silverchair,The Best Of - Volume One,False,1,1,spotify:track:7BLlYhmGZVREf62BnM5Lsm,88.28,audio_features,2.0,-7.902,1.0,0.033,0.382,0.452,0.508,0.699,https://api.spotify.com/v1/tracks/7BLlYhmGZVREf62BnM5Lsm,https://api.spotify.com/v1/audio-analysis/7BLlYhmGZVREf62BnM5Lsm,262667.0,4.0,0.00871,0.0,"['alternative metal', 'alternative rock', 'australian alternative rock', 'australian psych', 'grunge', 'nu metal', 'pop rock', 'post-grunge', 'rock']",62,[],49,2000-11-10
17,55,6eN4jSuT84yNZEZnrUMrVp,4iudEcmuPlYNdbP3e1bdn1,5MgR5qQCxsusIOui4S2io5,Tomorrow,Silverchair,The Best Of - Volume One,False,1,6,spotify:track:6eN4jSuT84yNZEZnrUMrVp,144.883,audio_features,2.0,-7.097,1.0,0.0326,0.105,0.519,0.312,0.693,https://api.spotify.com/v1/tracks/6eN4jSuT84yNZEZnrUMrVp,https://api.spotify.com/v1/audio-analysis/6eN4jSuT84yNZEZnrUMrVp,267440.0,4.0,0.000412,0.00018,"['alternative metal', 'alternative rock', 'australian alternative rock', 'australian psych', 'grunge', 'nu metal', 'pop rock', 'post-grunge', 'rock']",62,[],49,2000-11-10
18,8,2tWCf746idVDcDxru8bF1Y,4iudEcmuPlYNdbP3e1bdn1,1nooWeolbRMGSDn1hak8bb,Anthem for the Year 2000 - A Capella,Silverchair,Ana's Song (Open Fire),False,1,3,spotify:track:2tWCf746idVDcDxru8bF1Y,90.047,audio_features,10.0,-13.581,0.0,0.0344,0.367,0.571,0.651,0.187,https://api.spotify.com/v1/tracks/2tWCf746idVDcDxru8bF1Y,https://api.spotify.com/v1/audio-analysis/2tWCf746idVDcDxru8bF1Y,194400.0,4.0,0.927,0.0,"['alternative metal', 'alternative rock', 'australian alternative rock', 'australian psych', 'grunge', 'nu metal', 'pop rock', 'post-grunge', 'rock']",62,[],20,1999-05-07
19,85,3yfqSUWxFvZELEM4PmlwIR,7dGJo4pcD2V6oG8kP0tJRR,6t7956yu5zYf5A829XRiHC,The Real Slim Shady,Eminem,The Marshall Mathers LP,True,1,8,spotify:track:3yfqSUWxFvZELEM4PmlwIR,104.504,audio_features,5.0,-4.244,0.0,0.0572,0.0454,0.76,0.949,0.661,https://api.spotify.com/v1/tracks/3yfqSUWxFvZELEM4PmlwIR,https://api.spotify.com/v1/audio-analysis/3yfqSUWxFvZELEM4PmlwIR,284200.0,4.0,0.0302,0.0,"['detroit hip hop', 'hip hop', 'rap']",92,[],83,2000-05-23
20,81,3UmaczJpikHgJFyBTAJVoz,7dGJo4pcD2V6oG8kP0tJRR,6t7956yu5zYf5A829XRiHC,Stan,Eminem,The Marshall Mathers LP,True,1,3,spotify:track:3UmaczJpikHgJFyBTAJVoz,80.063,audio_features,6.0,-4.325,0.0,0.238,0.518,0.507,0.78,0.768,https://api.spotify.com/v1/tracks/3UmaczJpikHgJFyBTAJVoz,https://api.spotify.com/v1/audio-analysis/3UmaczJpikHgJFyBTAJVoz,404107.0,4.0,0.0371,2.34e-06,"['detroit hip hop', 'hip hop', 'rap']",92,[],83,2000-05-23
21,72,23wfXwnsPZYe5A1xXRHb3J,7dGJo4pcD2V6oG8kP0tJRR,6t7956yu5zYf5A829XRiHC,The Way I Am,Eminem,The Marshall Mathers LP,True,1,7,spotify:track:23wfXwnsPZYe5A1xXRHb3J,87.248,audio_features,4.0,-2.692,0.0,0.265,0.309,0.315,0.785,0.871,https://api.spotify.com/v1/tracks/23wfXwnsPZYe5A1xXRHb3J,https://api.spotify.com/v1/audio-analysis/23wfXwnsPZYe5A1xXRHb3J,290427.0,4.0,0.144,0.0,"['detroit hip hop', 'hip hop', 'rap']",92,[],83,2000-05-23
22,69,5eGEc27nnhtmcOh6RC890a,7dGJo4pcD2V6oG8kP0tJRR,6t7956yu5zYf5A829XRiHC,Kill You,Eminem,The Marshall Mathers LP,True,1,2,spotify:track:5eGEc27nnhtmcOh6RC890a,106.991,audio_features,11.0,-8.268,1.0,0.379,0.296,0.677,0.897,0.559,https://api.spotify.com/v1/tracks/5eGEc27nnhtmcOh6RC890a,https://api.spotify.com/v1/audio-analysis/5eGEc27nnhtmcOh6RC890a,264400.0,4.0,0.155,0.000127,"['detroit hip hop', 'hip hop', 'rap']",92,[],83,2000-05-23
23,70,7lgvU7WnwcNZ8dbGUz8yhP,7dGJo4pcD2V6oG8kP0tJRR,6t7956yu5zYf5A829XRiHC,Bitch Please II,Eminem,The Marshall Mathers LP,True,1,15,spotify:track:7lgvU7WnwcNZ8dbGUz8yhP,95.517,audio_features,1.0,-2.89,1.0,0.133,0.145,0.779,0.918,0.586,https://api.spotify.com/v1/tracks/7lgvU7WnwcNZ8dbGUz8yhP,https://api.spotify.com/v1/audio-analysis/7lgvU7WnwcNZ8dbGUz8yhP,288200.0,4.0,0.0783,0.0,"['detroit hip hop', 'hip hop', 'rap']",92,[],83,2000-05-23
24,67,5H3B1WtZYGmyOYOXgQltKU,7dGJo4pcD2V6oG8kP0tJRR,6t7956yu5zYf5A829XRiHC,Under The Influence,Eminem,The Marshall Mathers LP,True,1,17,spotify:track:5H3B1WtZYGmyOYOXgQltKU,96.985,audio_features,6.0,-4.32,1.0,0.27,0.135,0.705,0.921,0.752,https://api.spotify.com/v1/tracks/5H3B1WtZYGmyOYOXgQltKU,https://api.spotify.com/v1/audio-analysis/5H3B1WtZYGmyOYOXgQltKU,321667.0,4.0,0.0174,0.0,"['detroit hip hop', 'hip hop', 'rap']",92,[],83,2000-05-23
25,60,3xVtc7PB4V3AqAfq4Iahli,7dGJo4pcD2V6oG8kP0tJRR,6t7956yu5zYf5A829XRiHC,I'm Back,Eminem,The Marshall Mathers LP,True,1,10,spotify:track:3xVtc7PB4V3AqAfq4Iahli,89.995,audio_features,11.0,-3.924,0.0,0.203,0.328,0.851,0.878,0.595,https://api.spotify.com/v1/tracks/3xVtc7PB4V3AqAfq4Iahli,https://api.spotify.com/v1/audio-analysis/3xVtc7PB4V3AqAfq4Iahli,309760.0,4.0,0.0146,6.8e-05,"['detroit hip hop', 'hip hop', 'rap']",92,[],83,2000-05-23
26,60,18ohWhzbMCynq5QJ68ifkW,7dGJo4pcD2V6oG8kP0tJRR,6t7956yu5zYf5A829XRiHC,Criminal,Eminem,The Marshall Mathers LP,True,1,18,spotify:track:18ohWhzbMCynq5QJ68ifkW,101.941,audio_features,4.0,-6.153,0.0,0.268,0.306,0.573,0.81,0.724,https://api.spotify.com/v1/tracks/18ohWhzbMCynq5QJ68ifkW,https://api.spotify.com/v1/audio-analysis/18ohWhzbMCynq5QJ68ifkW,319600.0,4.0,0.127,0.0,"['detroit hip hop', 'hip hop', 'rap']",92,[],83,2000-05-23
27,59,3X4Oz9LjhhtgyOhVNlfoYa,7dGJo4pcD2V6oG8kP0tJRR,6t7956yu5zYf5A829XRiHC,Marshall Mathers,Eminem,The Marshall Mathers LP,True,1,11,spotify:track:3X4Oz9LjhhtgyOhVNlfoYa,95.935,audio_features,11.0,-3.177,0.0,0.127,0.0694,0.268,0.729,0.759,https://api.spotify.com/v1/tracks/3X4Oz9LjhhtgyOhVNlfoYa,https://api.spotify.com/v1/audio-analysis/3X4Oz9LjhhtgyOhVNlfoYa,321267.0,4.0,0.0361,0.0,"['detroit hip hop', 'hip hop', 'rap']",92,[],83,2000-05-23
28,58,7tEoJKbYdIHBfn7tTIyjHW,7dGJo4pcD2V6oG8kP0tJRR,6t7956yu5zYf5A829XRiHC,Drug Ballad,Eminem,The Marshall Mathers LP,True,1,13,spotify:track:7tEoJKbYdIHBfn7tTIyjHW,104.759,audio_features,11.0,-3.411,1.0,0.0589,0.125,0.64,0.913,0.7,https://api.spotify.com/v1/tracks/7tEoJKbYdIHBfn7tTIyjHW,https://api.spotify.com/v1/audio-analysis/7tEoJKbYdIHBfn7tTIyjHW,300267.0,4.0,0.0239,0.0,"['detroit hip hop', 'hip hop', 'rap']",92,[],83,2000-05-23
29,57,20oenBXlmwIfK0F3fQIjhM,7dGJo4pcD2V6oG8kP0tJRR,6t7956yu5zYf5A829XRiHC,Kim,Eminem,The Marshall Mathers LP,True,1,16,spotify:track:20oenBXlmwIfK0F3fQIjhM,142.075,audio_features,4.0,-3.05,0.0,0.441,0.481,0.0778,0.587,0.923,https://api.spotify.com/v1/tracks/20oenBXlmwIfK0F3fQIjhM,https://api.spotify.com/v1/audio-analysis/20oenBXlmwIfK0F3fQIjhM,377893.0,4.0,0.0216,0.0,"['detroit hip hop', 'hip hop', 'rap']",92,[],83,2000-05-23
30,57,15joiMls8SpP1VtGivYh6i,7dGJo4pcD2V6oG8kP0tJRR,6t7956yu5zYf5A829XRiHC,Who Knew,Eminem,The Marshall Mathers LP,True,1,5,spotify:track:15joiMls8SpP1VtGivYh6i,100.894,audio_features,7.0,-4.147,1.0,0.307,0.139,0.793,0.855,0.596,https://api.spotify.com/v1/tracks/15joiMls8SpP1VtGivYh6i,https://api.spotify.com/v1/audio-analysis/15joiMls8SpP1VtGivYh6i,227760.0,4.0,0.135,0.0,"['detroit hip hop', 'hip hop', 'rap']",92,[],83,2000-05-23
31,54,0erTM8A9ro5kzcNc962jHd,7dGJo4pcD2V6oG8kP0tJRR,6t7956yu5zYf5A829XRiHC,Amityville,Eminem,The Marshall Mathers LP,True,1,14,spotify:track:0erTM8A9ro5kzcNc962jHd,79.864,audio_features,2.0,-3.238,0.0,0.273,0.326,0.672,0.618,0.929,https://api.spotify.com/v1/tracks/0erTM8A9ro5kzcNc962jHd,https://api.spotify.com/v1/audio-analysis/0erTM8A9ro5kzcNc962jHd,254773.0,4.0,0.0217,0.0,"['detroit hip hop', 'hip hop', 'rap']",92,[],83,2000-05-23
32,54,7996f9NZeypc4jqfc6hJUa,7dGJo4pcD2V6oG8kP0tJRR,6t7956yu5zYf5A829XRiHC,Remember Me?,Eminem,The Marshall Mathers LP,True,1,9,spotify:track:7996f9NZeypc4jqfc6hJUa,89.982,audio_features,8.0,-3.119,0.0,0.299,0.23,0.729,0.806,0.905,https://api.spotify.com/v1/tracks/7996f9NZeypc4jqfc6hJUa,https://api.spotify.com/v1/audio-analysis/7996f9NZeypc4jqfc6hJUa,218840.0,4.0,0.00293,0.0,"['detroit hip hop', 'hip hop', 'rap']",92,[],83,2000-05-23
33,54,4Jwl5yvFgWsky5KEzFQ6nk,7oPftvlwr6VrsViSDV7fJY,1zbABzxTFYdrQPoZTALqxP,2000 Light Years Away - BBC Live Session,Green Day,2000 Light Years Away (BBC Live Session),False,1,1,spotify:track:4Jwl5yvFgWsky5KEzFQ6nk,190.131,audio_features,10.0,-4.861,1.0,0.119,0.235,0.644,0.27,0.977,https://api.spotify.com/v1/tracks/4Jwl5yvFgWsky5KEzFQ6nk,https://api.spotify.com/v1/audio-analysis/4Jwl5yvFgWsky5KEzFQ6nk,158390.0,4.0,0.00235,1.12e-06,"['permanent wave', 'punk']",81,[],45,2021-10-22
34,46,6pM25DLzJb5oWj74d3ElXI,7oPftvlwr6VrsViSDV7fJY,1UShup0VvfxhxS7j3Omxh2,2000 Light Years Away,Green Day,Kerplunk!,False,1,1,spotify:track:6pM25DLzJb5oWj74d3ElXI,187.433,audio_features,10.0,-3.565,1.0,0.13,0.335,0.666,0.206,0.99,https://api.spotify.com/v1/tracks/6pM25DLzJb5oWj74d3ElXI,https://api.spotify.com/v1/audio-analysis/6pM25DLzJb5oWj74d3ElXI,144627.0,4.0,0.00176,8.07e-05,"['permanent wave', 'punk']",81,[],49,1992-01-17
35,37,5h14bkosMTpZfu2OQSiuY7,7oPftvlwr6VrsViSDV7fJY,3id4t9IqRoB1f1smOERtrY,2000 Light Years Away,Green Day,Greatest Hits: God's Favorite Band,False,1,1,spotify:track:5h14bkosMTpZfu2OQSiuY7,187.433,audio_features,10.0,-3.565,1.0,0.13,0.335,0.666,0.206,0.99,https://api.spotify.com/v1/tracks/5h14bkosMTpZfu2OQSiuY7,https://api.spotify.com/v1/audio-analysis/5h14bkosMTpZfu2OQSiuY7,144627.0,4.0,0.00176,8.07e-05,"['permanent wave', 'punk']",81,[],70,2017-11-17
36,61,4qjfQnccStTR8zNsb6Mizo,7oPftvlwr6VrsViSDV7fJY,3ifIxGNsG1XmLdoanRRIWB,Minority,Green Day,Warning,True,1,11,spotify:track:4qjfQnccStTR8zNsb6Mizo,137.841,audio_features,0.0,-2.772,1.0,0.0452,0.171,0.708,0.551,0.965,https://api.spotify.com/v1/tracks/4qjfQnccStTR8zNsb6Mizo,https://api.spotify.com/v1/audio-analysis/4qjfQnccStTR8zNsb6Mizo,168227.0,4.0,0.00576,0.0,"['permanent wave', 'punk']",81,[],62,2000-10-03
37,59,0ue0gFLwvXd8qZIPg35Qiu,7oPftvlwr6VrsViSDV7fJY,3ifIxGNsG1XmLdoanRRIWB,Warning,Green Day,Warning,False,1,1,spotify:track:0ue0gFLwvXd8qZIPg35Qiu,120.989,audio_features,2.0,-2.828,1.0,0.0294,0.199,0.892,0.728,0.92,https://api.spotify.com/v1/tracks/0ue0gFLwvXd8qZIPg35Qiu,https://api.spotify.com/v1/audio-analysis/0ue0gFLwvXd8qZIPg35Qiu,221667.0,4.0,0.0673,1.61e-05,"['permanent wave', 'punk']",81,[],62,2000-10-03
38,58,390SemxFYgPZ3FfGVqiIqt,7oPftvlwr6VrsViSDV7fJY,3ifIxGNsG1XmLdoanRRIWB,Waiting,Green Day,Warning,False,1,10,spotify:track:390SemxFYgPZ3FfGVqiIqt,137.69,audio_features,8.0,-4.371,1.0,0.0335,0.329,0.659,0.557,0.834,https://api.spotify.com/v1/tracks/390SemxFYgPZ3FfGVqiIqt,https://api.spotify.com/v1/audio-analysis/390SemxFYgPZ3FfGVqiIqt,192360.0,4.0,0.0219,0.0,"['permanent wave', 'punk']",81,[],62,2000-10-03
39,55,3zca0nsKOLnN28ftZEXAQn,7oPftvlwr6VrsViSDV7fJY,3ifIxGNsG1XmLdoanRRIWB,Macy's Day Parade,Green Day,Warning,False,1,12,,,,,,,,,,,,,,,,,,"['permanent wave', 'punk']",81,[],62,2000-10-03
40,22,1E8d2auet27tXtSJb2xzWK,5pMOGMvq7GXd98zNzBH53A,3hU6TbeRb1Pz4vUgaXvt9K,My Time,Year 2000 khanya,My Time,False,1,1,spotify:track:1E8d2auet27tXtSJb2xzWK,120.09,audio_features,1.0,-6.047,0.0,0.0549,0.253,0.693,0.8,0.746,https://api.spotify.com/v1/tracks/1E8d2auet27tXtSJb2xzWK,https://api.spotify.com/v1/audio-analysis/1E8d2auet27tXtSJb2xzWK,197538.0,4.0,0.118,0.0,[],9,[],14,2021-11-11
41,82,0I3q5fE6wg7LIfHGngUTnV,1G9G7WwrXka3Z1r7aIDjI7,2tm3Ht61kqqRZtIYsBjxEj,Ms. Jackson,Outkast,Stankonia,True,1,5,spotify:track:0I3q5fE6wg7LIfHGngUTnV,94.948,audio_features,4.0,-5.946,0.0,0.269,0.0771,0.613,0.843,0.806,https://api.spotify.com/v1/tracks/0I3q5fE6wg7LIfHGngUTnV,https://api.spotify.com/v1/audio-analysis/0I3q5fE6wg7LIfHGngUTnV,270507.0,4.0,0.143,0.0,"['atl hip hop', 'dirty south rap', 'hip hop', 'rap', 'southern hip hop']",76,[],75,2000-10-31
42,70,6glsMWIMIxQ4BedzLqGVi4,1G9G7WwrXka3Z1r7aIDjI7,2tm3Ht61kqqRZtIYsBjxEj,So Fresh So Clean,Outkast,Stankonia,True,1,4,spotify:track:6glsMWIMIxQ4BedzLqGVi4,166.028,audio_features,5.0,-7.905,0.0,0.332,0.099,0.915,0.725,0.64,https://api.spotify.com/v1/tracks/6glsMWIMIxQ4BedzLqGVi4,https://api.spotify.com/v1/audio-analysis/6glsMWIMIxQ4BedzLqGVi4,240027.0,3.0,0.0281,0.0,"['atl hip hop', 'dirty south rap', 'hip hop', 'rap', 'southern hip hop']",76,[],75,2000-10-31
43,62,3WibbMr6canxRJXhNtAvLU,1G9G7WwrXka3Z1r7aIDjI7,2tm3Ht61kqqRZtIYsBjxEj,B.O.B. - Bombs Over Baghdad,Outkast,Stankonia,True,1,11,spotify:track:3WibbMr6canxRJXhNtAvLU,153.809,audio_features,9.0,-5.324,1.0,0.0978,0.026,0.653,0.746,0.978,https://api.spotify.com/v1/tracks/3WibbMr6canxRJXhNtAvLU,https://api.spotify.com/v1/audio-analysis/3WibbMr6canxRJXhNtAvLU,304227.0,4.0,0.0555,4.11e-05,"['atl hip hop', 'dirty south rap', 'hip hop', 'rap', 'southern hip hop']",76,[],75,2000-10-31
