,popularity,song_id,artist_id,album_id,song_name,artist_name,album_name,explicit,disc_number,track_number,uri,tempo,type,key,loudness,mode,speechiness,liveness,valence,danceability,energy,track_href,analysis_url,duration_ms,time_signature,acousticness,instrumentalness,artist_genres,artist_popularity,album_genres,album_popularity,album_release_date
10,60,5AKAyMEL5LqCkafztPdBSI,4dpARuHxo51G3z768sgnrY,0Lg1uZvI312TPqxNWShFXL,I'll Be Waiting,Adele,21,False,1,8,spotify:track:5AKAyMEL5LqCkafztPdBSI,160.063,audio_features,2,-2.684,1,0.0367,0.114,0.749,0.547,0.848,https://api.spotify.com/v1/tracks/5AKAyMEL5LqCkafztPdBSI,https://api.spotify.com/v1/audio-analysis/5AKAyMEL5LqCkafztPdBSI,241351,4,0.049,0.0,"['british soul', 'pop', 'pop soul', 'uk pop']",96,[],84,2011-01-24
11,24,0UsmyJDsst2xhX1ZiFF3JW,6kfcndVsu8F9Y5gL5xc717,5gWxh24iphqQ8WDh8MBMfe,Year2015,Schoolgirl Byebye,軟弱,False,1,1,spotify:track:0UsmyJDsst2xhX1ZiFF3JW,69.893,audio_features,9,-15.775,1,0.0342,0.16,0.161,0.314,0.0855,https://api.spotify.com/v1/tracks/0UsmyJDsst2xhX1ZiFF3JW,https://api.spotify.com/v1/audio-analysis/0UsmyJDsst2xhX1ZiFF3JW,74302,3,0.969,0.795,"['chinese indie', 'sinogaze', 'southern china indie', 'taiwan pop']",39,[],41,2020-09-16
12,0,3iXk7pDAm8KUyNMvmt5HkJ,4STHEaNw4mPZ2tzheohgXB,3e5Cak3Oa0JT52kamkwv4K,Wonderful Christmastime - Full Length Version / Remastered 2011,Paul McCartney,New Year Party 2022,False,1,2,spotify:track:3iXk7pDAm8KUyNMvmt5HkJ,188.339,audio_features,11,-8.605,1,0.0525,0.0674,0.815,0.651,0.587,https://api.spotify.com/v1/tracks/3iXk7pDAm8KUyNMvmt5HkJ,https://api.spotify.com/v1/audio-analysis/3iXk7pDAm8KUyNMvmt5HkJ,256987,4,0.285,0.0,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']",74,[],0,2021-11-26
13,81,2wAJTrFhCnQyNSD3oUgTZO,6l3HvQ5sa6mXTsMTB19rO5,0fhmJYVhW0e4i33pCLPA5i,Work Out,J. Cole,Cole World: The Sideline Story,True,1,16,spotify:track:2wAJTrFhCnQyNSD3oUgTZO,93.004,audio_features,2,-6.903,1,0.106,0.307,0.216,0.831,0.427,https://api.spotify.com/v1/tracks/2wAJTrFhCnQyNSD3oUgTZO,https://api.spotify.com/v1/audio-analysis/2wAJTrFhCnQyNSD3oUgTZO,235320,4,0.0531,0.0,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",88,[],77,2011-09-27
14,68,3mTpegrOwRn0oJjv4TSbEE,6l3HvQ5sa6mXTsMTB19rO5,0fhmJYVhW0e4i33pCLPA5i,Can't Get Enough,J. Cole,Cole World: The Sideline Story,False,1,3,spotify:track:3mTpegrOwRn0oJjv4TSbEE,132.035,audio_features,2,-7.399,1,0.0658,0.521,0.589,0.768,0.62,https://api.spotify.com/v1/tracks/3mTpegrOwRn0oJjv4TSbEE,https://api.spotify.com/v1/audio-analysis/3mTpegrOwRn0oJjv4TSbEE,225960,4,0.139,0.0,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",88,[],77,2011-09-27
15,66,4OkiWfrZKmmVoILXk8JEtl,6l3HvQ5sa6mXTsMTB19rO5,0fhmJYVhW0e4i33pCLPA5i,In The Morning,J. Cole,Cole World: The Sideline Story,False,1,9,spotify:track:4OkiWfrZKmmVoILXk8JEtl,83.078,audio_features,3,-10.598,0,0.477,0.212,0.479,0.44,0.671,https://api.spotify.com/v1/tracks/4OkiWfrZKmmVoILXk8JEtl,https://api.spotify.com/v1/audio-analysis/4OkiWfrZKmmVoILXk8JEtl,234387,4,0.764,0.0,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",88,[],77,2011-09-27
16,65,6Nw1WHydftZy2joT2nTiCR,6l3HvQ5sa6mXTsMTB19rO5,0fhmJYVhW0e4i33pCLPA5i,Nobody's Perfect,J. Cole,Cole World: The Sideline Story,True,1,11,spotify:track:6Nw1WHydftZy2joT2nTiCR,119.988,audio_features,8,-11.208,0,0.17,0.13,0.427,0.793,0.498,https://api.spotify.com/v1/tracks/6Nw1WHydftZy2joT2nTiCR,https://api.spotify.com/v1/audio-analysis/6Nw1WHydftZy2joT2nTiCR,190653,4,0.0974,1.26e-05,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",88,[],77,2011-09-27
17,62,6sZv0ECT8cEW3oZtoCuVg4,6l3HvQ5sa6mXTsMTB19rO5,0fhmJYVhW0e4i33pCLPA5i,Lights Please,J. Cole,Cole World: The Sideline Story,True,1,4,spotify:track:6sZv0ECT8cEW3oZtoCuVg4,83.009,audio_features,7,-7.083,1,0.269,0.125,0.761,0.813,0.563,https://api.spotify.com/v1/tracks/6sZv0ECT8cEW3oZtoCuVg4,https://api.spotify.com/v1/audio-analysis/6sZv0ECT8cEW3oZtoCuVg4,208160,4,0.0293,0.0,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",88,[],77,2011-09-27
18,60,3l6lmZCaZdnc90MI2BktqP,6l3HvQ5sa6mXTsMTB19rO5,0fhmJYVhW0e4i33pCLPA5i,Lost Ones,J. Cole,Cole World: The Sideline Story,True,1,10,spotify:track:3l6lmZCaZdnc90MI2BktqP,81.076,audio_features,5,-8.614,1,0.29,0.0537,0.682,0.727,0.781,https://api.spotify.com/v1/tracks/3l6lmZCaZdnc90MI2BktqP,https://api.spotify.com/v1/audio-analysis/3l6lmZCaZdnc90MI2BktqP,263720,4,0.103,0.0,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",88,[],77,2011-09-27
19,57,5vSqkO8k4lrXPj2xlYL4br,6l3HvQ5sa6mXTsMTB19rO5,0fhmJYVhW0e4i33pCLPA5i,Cole World,J. Cole,Cole World: The Sideline Story,True,1,8,spotify:track:5vSqkO8k4lrXPj2xlYL4br,156.974,audio_features,5,-8.819,0,0.136,0.0964,0.499,0.695,0.768,https://api.spotify.com/v1/tracks/5vSqkO8k4lrXPj2xlYL4br,https://api.spotify.com/v1/audio-analysis/5vSqkO8k4lrXPj2xlYL4br,184587,4,0.00137,0.0,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",88,[],77,2011-09-27
20,49,6PrbbxJFuwDUUcgEjZW0jr,72KyoXzp0NOQij6OcmZUxk,4C3raKL0dzfTitM3YtqN1S,Forgotten Years - 2011 Remaster,Midnight Oil,Blue Sky Mining (Remastered),False,1,4,spotify:track:6PrbbxJFuwDUUcgEjZW0jr,152.178,audio_features,11,-2.653,0,0.0703,0.119,0.558,0.497,0.964,https://api.spotify.com/v1/tracks/6PrbbxJFuwDUUcgEjZW0jr,https://api.spotify.com/v1/audio-analysis/6PrbbxJFuwDUUcgEjZW0jr,256573,4,0.0149,2.07e-06,"['australian rock', 'rock']",62,[],52,1990-06-10
21,23,0pcZrKrn4WxvfCgDNimEy5,72KyoXzp0NOQij6OcmZUxk,6uNRClJFgtpoSaAS6jUeeV,Forgotten Years - 2011 Remaster,Midnight Oil,Essential Oils,False,2,7,spotify:track:0pcZrKrn4WxvfCgDNimEy5,76.212,audio_features,11,-2.914,0,0.0866,0.121,0.525,0.505,0.956,https://api.spotify.com/v1/tracks/0pcZrKrn4WxvfCgDNimEy5,https://api.spotify.com/v1/audio-analysis/0pcZrKrn4WxvfCgDNimEy5,267733,4,0.0068,5.94e-06,"['australian rock', 'rock']",62,[],46,2012-11-02
22,80,0GO8y8jQk1PkHzS31d699N,3kVUvbeRdcrqQ3oHk5hPdx,3oylWMc9TTC6Nx4I6U3axc,Tongue Tied,Grouplove,Never Trust a Happy Song,False,1,2,spotify:track:0GO8y8jQk1PkHzS31d699N,112.96,audio_features,3,-5.835,1,0.0439,0.161,0.371,0.56,0.936,https://api.spotify.com/v1/tracks/0GO8y8jQk1PkHzS31d699N,https://api.spotify.com/v1/audio-analysis/0GO8y8jQk1PkHzS31d699N,218013,4,0.00847,0.0,"['indie pop', 'indie rock', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'rock', 'stomp and holler']",69,[],73,2011-09-02
23,58,6gSKswfcoWvaadqvuMF3Y7,3kVUvbeRdcrqQ3oHk5hPdx,3oylWMc9TTC6Nx4I6U3axc,Colours,Grouplove,Never Trust a Happy Song,False,1,4,spotify:track:6gSKswfcoWvaadqvuMF3Y7,93.933,audio_features,6,-5.428,1,0.0397,0.0983,0.318,0.529,0.83,https://api.spotify.com/v1/tracks/6gSKswfcoWvaadqvuMF3Y7,https://api.spotify.com/v1/audio-analysis/6gSKswfcoWvaadqvuMF3Y7,257787,4,0.0211,0.0,"['indie pop', 'indie rock', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'rock', 'stomp and holler']",69,[],73,2011-09-02
24,49,65bcYKY0QzlXILxVuWspdT,7kwEvDE8e7EBGKh5bLczqQ,4iyn5H88RVqMJcbuCygfkw,Best of 2011: Just the Way You Are / For the First Time / Someone Like You / Superbass / Grenade / Without You,Anthem Lights,Best of the Year Medleys: 2007 - 2012,False,1,5,spotify:track:65bcYKY0QzlXILxVuWspdT,121.805,audio_features,4,-7.492,1,0.0339,0.113,0.327,0.418,0.343,https://api.spotify.com/v1/tracks/65bcYKY0QzlXILxVuWspdT,https://api.spotify.com/v1/audio-analysis/65bcYKY0QzlXILxVuWspdT,183814,4,0.741,0.0,"['ccm', 'christian alternative rock', 'christian music', 'viral pop', 'worship']",62,[],52,2015-10-16
25,32,5rJw9VsPNdfnV9Ar97xZG2,7kwEvDE8e7EBGKh5bLczqQ,00DpCtHn284WiPNunv1QG8,K-LOVE Fan Awards: Songs of the Year (2015 Mash-Up),Anthem Lights,K-LOVE Fan Awards: Songs of the Year (2015 Mash-Up),False,1,1,spotify:track:5rJw9VsPNdfnV9Ar97xZG2,107.012,audio_features,4,-4.247,1,0.0316,0.125,0.358,0.39,0.455,https://api.spotify.com/v1/tracks/5rJw9VsPNdfnV9Ar97xZG2,https://api.spotify.com/v1/audio-analysis/5rJw9VsPNdfnV9Ar97xZG2,182288,4,0.397,0.0,"['ccm', 'christian alternative rock', 'christian music', 'viral pop', 'worship']",62,[],24,2015-03-31
26,26,00ohIpPn9LkKpeIqhfIU9V,7kwEvDE8e7EBGKh5bLczqQ,0r796NliuFZILSuOssNPXj,K-Love Fan Awards: Songs of the Year (2014 Mash-Up),Anthem Lights,K-Love Fan Awards: Songs of the Year (2014 Mash-Up),False,1,1,spotify:track:00ohIpPn9LkKpeIqhfIU9V,119.515,audio_features,11,-8.204,1,0.0334,0.376,0.229,0.42,0.281,https://api.spotify.com/v1/tracks/00ohIpPn9LkKpeIqhfIU9V,https://api.spotify.com/v1/audio-analysis/00ohIpPn9LkKpeIqhfIU9V,213165,4,0.829,0.0,"['ccm', 'christian alternative rock', 'christian music', 'viral pop', 'worship']",62,[],18,2014-03-04
27,84,7w87IxuO7BDcJ3YUqCyMTT,7gP3bB2nilZXLfPHJhMdvc,7Kmmw7Z5D2UD5MVwdm10sT,Pumped Up Kicks,Foster The People,Torches,False,1,2,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,127.975,audio_features,5,-5.849,0,0.0292,0.0956,0.965,0.733,0.71,https://api.spotify.com/v1/tracks/7w87IxuO7BDcJ3YUqCyMTT,https://api.spotify.com/v1/audio-analysis/7w87IxuO7BDcJ3YUqCyMTT,239600,4,0.145,0.115,"['indietronica', 'modern rock', 'rock']",76,[],78,2011-05-23
28,65,4VbDJMkAX3dWNBdn3KH6Wx,7gP3bB2nilZXLfPHJhMdvc,7Kmmw7Z5D2UD5MVwdm10sT,Helena Beat,Foster The People,Torches,False,1,1,spotify:track:4VbDJMkAX3dWNBdn3KH6Wx,126.968,audio_features,5,-4.905,0,0.0536,0.109,0.736,0.67,0.876,https://api.spotify.com/v1/tracks/4VbDJMkAX3dWNBdn3KH6Wx,https://api.spotify.com/v1/audio-analysis/4VbDJMkAX3dWNBdn3KH6Wx,276173,4,0.0127,0.00302,"['indietronica', 'modern rock', 'rock']",76,[],78,2011-05-23
29,68,5Fli1xRi01bvCjsZvKWro0,7gP3bB2nilZXLfPHJhMdvc,7Kmmw7Z5D2UD5MVwdm10sT,Houdini,Foster The People,Torches,False,1,7,spotify:track:5Fli1xRi01bvCjsZvKWro0,110.024,audio_features,8,-3.511,1,0.0458,0.167,0.764,0.632,0.908,https://api.spotify.com/v1/tracks/5Fli1xRi01bvCjsZvKWro0,https://api.spotify.com/v1/audio-analysis/5Fli1xRi01bvCjsZvKWro0,202467,4,0.00762,0.000172,"['indietronica', 'modern rock', 'rock']",76,[],78,2011-05-23
30,64,4HRa9ZWcmZ8JD7UySPu0wT,7gP3bB2nilZXLfPHJhMdvc,7Kmmw7Z5D2UD5MVwdm10sT,Don't Stop (Color on the Walls),Foster The People,Torches,False,1,4,spotify:track:4HRa9ZWcmZ8JD7UySPu0wT,133.004,audio_features,1,-3.751,0,0.0753,0.0969,0.79,0.611,0.948,https://api.spotify.com/v1/tracks/4HRa9ZWcmZ8JD7UySPu0wT,https://api.spotify.com/v1/audio-analysis/4HRa9ZWcmZ8JD7UySPu0wT,174920,4,0.00183,0.0995,"['indietronica', 'modern rock', 'rock']",76,[],78,2011-05-23
31,61,5fgb3Md1xjt3mxeBqguiIA,7gP3bB2nilZXLfPHJhMdvc,7Kmmw7Z5D2UD5MVwdm10sT,I Would Do Anything for You,Foster The People,Torches,False,1,6,spotify:track:5fgb3Md1xjt3mxeBqguiIA,128.009,audio_features,0,-5.841,1,0.0308,0.122,0.437,0.597,0.848,https://api.spotify.com/v1/tracks/5fgb3Md1xjt3mxeBqguiIA,https://api.spotify.com/v1/audio-analysis/5fgb3Md1xjt3mxeBqguiIA,214080,4,0.0372,2.33e-05,"['indietronica', 'modern rock', 'rock']",76,[],78,2011-05-23
32,62,3u1Er1rkjn1oSz1xdZH3ZD,7gP3bB2nilZXLfPHJhMdvc,7Kmmw7Z5D2UD5MVwdm10sT,Call It What You Want,Foster The People,Torches,False,1,3,spotify:track:3u1Er1rkjn1oSz1xdZH3ZD,113.017,audio_features,5,-4.289,0,0.0601,0.442,0.725,0.641,0.967,https://api.spotify.com/v1/tracks/3u1Er1rkjn1oSz1xdZH3ZD,https://api.spotify.com/v1/audio-analysis/3u1Er1rkjn1oSz1xdZH3ZD,238787,4,0.0483,0.000276,"['indietronica', 'modern rock', 'rock']",76,[],78,2011-05-23
33,59,2UyWClHKt6fut3IpS2tJiR,7gP3bB2nilZXLfPHJhMdvc,7Kmmw7Z5D2UD5MVwdm10sT,Waste,Foster The People,Torches,False,1,5,spotify:track:2UyWClHKt6fut3IpS2tJiR,125.976,audio_features,8,-6.269,1,0.0288,0.0596,0.849,0.681,0.736,https://api.spotify.com/v1/tracks/2UyWClHKt6fut3IpS2tJiR,https://api.spotify.com/v1/audio-analysis/2UyWClHKt6fut3IpS2tJiR,205587,4,0.0633,7.96e-06,"['indietronica', 'modern rock', 'rock']",76,[],78,2011-05-23
34,25,4KvS1rrkhxHIw4uzD6b0Rn,4l8xPGtl6DHR2uvunqrl8r,0bO4qU98i4vCpGqTElUZDQ,Oh Yeah - 2011 Remastered,CAN,Tago Mago (40th Anniversary Edition),False,1,3,spotify:track:4KvS1rrkhxHIw4uzD6b0Rn,99.095,audio_features,0,-11.437,1,0.0478,0.0904,0.206,0.4,0.737,https://api.spotify.com/v1/tracks/4KvS1rrkhxHIw4uzD6b0Rn,https://api.spotify.com/v1/audio-analysis/4KvS1rrkhxHIw4uzD6b0Rn,442200,4,0.0372,0.178,"['alternative rock', 'art rock', 'experimental', 'experimental rock', 'krautrock', 'neo-psychedelic', 'post-punk', 'psychedelic rock', 'space rock']",51,[],29,1971
35,77,4wCmqSrbyCgxEXROQE6vtV,2AsusXITU8P25dlRNhcAbG,1HjSyGjmLNjRAKgT9t1cna,Somebody That I Used To Know,Gotye,Making Mirrors,False,1,3,spotify:track:4wCmqSrbyCgxEXROQE6vtV,129.062,audio_features,0,-7.036,1,0.037,0.0992,0.72,0.864,0.495,https://api.spotify.com/v1/tracks/4wCmqSrbyCgxEXROQE6vtV,https://api.spotify.com/v1/audio-analysis/4wCmqSrbyCgxEXROQE6vtV,244973,4,0.591,0.000133,['australian pop'],70,[],69,2011-01-01
36,30,59rzNNiQISFeH3ktzhyOjr,1dfeR4HaWDbWqFHLkxsg1d,6QYnikkyKvjmFtTiZVeCW7,One Year Of Love - Remastered 2011,Queen,A Kind of Magic (Deluxe Remastered Version),False,1,3,spotify:track:59rzNNiQISFeH3ktzhyOjr,110.986,audio_features,11,-8.542,0,0.0258,0.356,0.124,0.588,0.364,https://api.spotify.com/v1/tracks/59rzNNiQISFeH3ktzhyOjr,https://api.spotify.com/v1/audio-analysis/59rzNNiQISFeH3ktzhyOjr,267480,3,0.281,0.000631,"['classic rock', 'glam rock', 'rock']",87,[],52,1986-06-02
37,11,66Rt7x7gp6Ofr8055bPJjA,1dfeR4HaWDbWqFHLkxsg1d,2nTP7Q6V06ATrZ2A4vUWo1,One Year Of Love - Remastered 2011,Queen,Forever (Deluxe Edition),False,2,6,spotify:track:66Rt7x7gp6Ofr8055bPJjA,110.972,audio_features,11,-8.555,0,0.0263,0.364,0.117,0.569,0.379,https://api.spotify.com/v1/tracks/66Rt7x7gp6Ofr8055bPJjA,https://api.spotify.com/v1/audio-analysis/66Rt7x7gp6Ofr8055bPJjA,267680,3,0.268,0.000291,"['classic rock', 'glam rock', 'rock']",87,[],32,2014-01-01
38,9,55lQgs6yDEwSGngP6yfei0,1dfeR4HaWDbWqFHLkxsg1d,4uuyUxFLxkU05tyu4VnA52,One Year Of Love - Remastered 2011,Queen,Queen 40 Limited Edition Collector's Box Set Vol. 3,False,3,3,spotify:track:55lQgs6yDEwSGngP6yfei0,110.986,audio_features,11,-8.542,0,0.0258,0.356,0.124,0.588,0.364,https://api.spotify.com/v1/tracks/55lQgs6yDEwSGngP6yfei0,https://api.spotify.com/v1/audio-analysis/55lQgs6yDEwSGngP6yfei0,267480,3,0.281,0.000631,"['classic rock', 'glam rock', 'rock']",87,[],32,2011-01-01
39,53,4vEXJ6NvEwS8ptynkNswaa,1dfeR4HaWDbWqFHLkxsg1d,1Q9NOisnaTULM5CZD4rIgZ,You're My Best Friend - Remastered 2011,Queen,Queen 40 Limited Edition Collector's Box Set,False,7,4,spotify:track:4vEXJ6NvEwS8ptynkNswaa,118.738,audio_features,0,-7.025,1,0.0452,0.0715,0.576,0.518,0.761,https://api.spotify.com/v1/tracks/4vEXJ6NvEwS8ptynkNswaa,https://api.spotify.com/v1/audio-analysis/4vEXJ6NvEwS8ptynkNswaa,170800,4,0.158,0.00765,"['classic rock', 'glam rock', 'rock']",87,[],50,2011-01-01
40,82,4Li2WHPkuyCdtmokzW2007,3nFkdlSjzX9mRTtwJOzDYB,2P2Xwvh2xWXIZ1OWY9S9o5,Ni**as In Paris,JAY-Z,Watch The Throne (Deluxe),True,1,3,spotify:track:4Li2WHPkuyCdtmokzW2007,140.022,audio_features,1,-5.542,1,0.311,0.349,0.775,0.789,0.858,https://api.spotify.com/v1/tracks/4Li2WHPkuyCdtmokzW2007,https://api.spotify.com/v1/audio-analysis/4Li2WHPkuyCdtmokzW2007,219333,4,0.127,0.0,"['east coast hip hop', 'hip hop', 'rap']",85,[],78,2011-08-08
41,71,3Osd3Yf8K73aj4ySn6LrvK,3nFkdlSjzX9mRTtwJOzDYB,2P2Xwvh2xWXIZ1OWY9S9o5,No Church In The Wild,JAY-Z,Watch The Throne (Deluxe),True,1,1,spotify:track:3Osd3Yf8K73aj4ySn6LrvK,92.78,audio_features,8,-7.509,0,0.105,0.167,0.557,0.654,0.75,https://api.spotify.com/v1/tracks/3Osd3Yf8K73aj4ySn6LrvK,https://api.spotify.com/v1/audio-analysis/3Osd3Yf8K73aj4ySn6LrvK,272507,4,0.246,0.0178,"['east coast hip hop', 'hip hop', 'rap']",85,[],78,2011-08-08
42,69,6vegnfDS8DAEaCqWaPYGPy,3nFkdlSjzX9mRTtwJOzDYB,2P2Xwvh2xWXIZ1OWY9S9o5,Otis,JAY-Z,Watch The Throne (Deluxe),True,1,4,spotify:track:6vegnfDS8DAEaCqWaPYGPy,94.577,audio_features,7,-4.751,0,0.307,0.5,0.432,0.754,0.631,https://api.spotify.com/v1/tracks/6vegnfDS8DAEaCqWaPYGPy,https://api.spotify.com/v1/audio-analysis/6vegnfDS8DAEaCqWaPYGPy,178213,4,0.552,0.0,"['east coast hip hop', 'hip hop', 'rap']",85,[],78,2011-08-08
43,66,5Pt83OUaK3K9C2if4C5JOk,3nFkdlSjzX9mRTtwJOzDYB,2P2Xwvh2xWXIZ1OWY9S9o5,Gotta Have It,JAY-Z,Watch The Throne (Deluxe),True,1,5,spotify:track:5Pt83OUaK3K9C2if4C5JOk,149.762,audio_features,4,-6.938,1,0.245,0.262,0.33,0.74,0.574,https://api.spotify.com/v1/tracks/5Pt83OUaK3K9C2if4C5JOk,https://api.spotify.com/v1/audio-analysis/5Pt83OUaK3K9C2if4C5JOk,140747,4,0.411,0.0,"['east coast hip hop', 'hip hop', 'rap']",85,[],78,2011-08-08
