popularity,song_id,artist_id,album_id,song_name,artist_name,album_name,explicit,disc_number,track_number,uri,tempo,type,key,loudness,mode,speechiness,liveness,valence,danceability,energy,track_href,analysis_url,duration_ms,time_signature,acousticness,instrumentalness,artist_genres,artist_popularity,album_genres,album_popularity,album_release_date
40,1lfaObhOUYMHy4T3vux3qT,5ND0mGcL9SKSjWIjPd0xIb,1mE248x5OCg2ffilAnFI0r,Girl All the Bad Guys Want,Bowling For Soup,Songs People Actually Liked - Volume 1 - The First 10 Years (1994-2003),False,1,4,spotify:track:1lfaObhOUYMHy4T3vux3qT,131.99,audio_features,7,-4.743,1,0.0493,0.331,0.899,0.639,0.837,https://api.spotify.com/v1/tracks/1lfaObhOUYMHy4T3vux3qT,https://api.spotify.com/v1/audio-analysis/1lfaObhOUYMHy4T3vux3qT,196548,4,0.00376,0.0,"['comic', 'pop punk', 'rock', 'texas pop punk']",66,[],46,2015-01-27
37,7zDmY2QHuelJABpgelsbw2,5ND0mGcL9SKSjWIjPd0xIb,1mE248x5OCg2ffilAnFI0r,The Bitch Song,Bowling For Soup,Songs People Actually Liked - Volume 1 - The First 10 Years (1994-2003),False,1,6,spotify:track:7zDmY2QHuelJABpgelsbw2,170.046,audio_features,9,-5.307,1,0.0907,0.156,0.559,0.407,0.916,https://api.spotify.com/v1/tracks/7zDmY2QHuelJABpgelsbw2,https://api.spotify.com/v1/audio-analysis/7zDmY2QHuelJABpgelsbw2,197149,4,0.000104,3.64e-05,"['comic', 'pop punk', 'rock', 'texas pop punk']",66,[],46,2015-01-27
27,58X2UhCZQxHOWaBMNRNJv7,5ND0mGcL9SKSjWIjPd0xIb,1mE248x5OCg2ffilAnFI0r,Emily,Bowling For Soup,Songs People Actually Liked - Volume 1 - The First 10 Years (1994-2003),False,1,3,spotify:track:58X2UhCZQxHOWaBMNRNJv7,161.927,audio_features,9,-4.53,1,0.0496,0.119,0.663,0.463,0.886,https://api.spotify.com/v1/tracks/58X2UhCZQxHOWaBMNRNJv7,https://api.spotify.com/v1/audio-analysis/58X2UhCZQxHOWaBMNRNJv7,208426,4,0.000828,0.0,"['comic', 'pop punk', 'rock', 'texas pop punk']",66,[],46,2015-01-27
24,1gtadwEKHcGTuFEMMxgkJd,5ND0mGcL9SKSjWIjPd0xIb,1mE248x5OCg2ffilAnFI0r,Life After Lisa,Bowling For Soup,Songs People Actually Liked - Volume 1 - The First 10 Years (1994-2003),False,1,11,spotify:track:1gtadwEKHcGTuFEMMxgkJd,130.321,audio_features,11,-4.379,1,0.0314,0.173,0.854,0.668,0.834,https://api.spotify.com/v1/tracks/1gtadwEKHcGTuFEMMxgkJd,https://api.spotify.com/v1/audio-analysis/1gtadwEKHcGTuFEMMxgkJd,180211,4,0.000742,9.57e-06,"['comic', 'pop punk', 'rock', 'texas pop punk']",66,[],46,2015-01-27
26,2R2zGPoqpNp3lOfI03RrWV,5ND0mGcL9SKSjWIjPd0xIb,1mE248x5OCg2ffilAnFI0r,Suckerpunch,Bowling For Soup,Songs People Actually Liked - Volume 1 - The First 10 Years (1994-2003),False,1,2,spotify:track:2R2zGPoqpNp3lOfI03RrWV,159.019,audio_features,9,-4.172,1,0.0444,0.0827,0.824,0.503,0.923,https://api.spotify.com/v1/tracks/2R2zGPoqpNp3lOfI03RrWV,https://api.spotify.com/v1/audio-analysis/2R2zGPoqpNp3lOfI03RrWV,198629,4,0.00013,4.71e-06,"['comic', 'pop punk', 'rock', 'texas pop punk']",66,[],46,2015-01-27
21,2lq7sC4GEvtz8po0WeMEQw,5ND0mGcL9SKSjWIjPd0xIb,1mE248x5OCg2ffilAnFI0r,20 Years (That's a Lot of Beers),Bowling For Soup,Songs People Actually Liked - Volume 1 - The First 10 Years (1994-2003),False,1,18,spotify:track:2lq7sC4GEvtz8po0WeMEQw,114.969,audio_features,0,-8.34,1,0.0321,0.26,0.499,0.629,0.559,https://api.spotify.com/v1/tracks/2lq7sC4GEvtz8po0WeMEQw,https://api.spotify.com/v1/audio-analysis/2lq7sC4GEvtz8po0WeMEQw,201633,4,0.501,0.0,"['comic', 'pop punk', 'rock', 'texas pop punk']",66,[],46,2015-01-27
23,7dlUNrNAcBsyBHMwfY7gvA,5ND0mGcL9SKSjWIjPd0xIb,1mE248x5OCg2ffilAnFI0r,Last Rock Show,Bowling For Soup,Songs People Actually Liked - Volume 1 - The First 10 Years (1994-2003),False,1,1,spotify:track:7dlUNrNAcBsyBHMwfY7gvA,101.069,audio_features,0,-4.717,1,0.0578,0.304,0.43,0.495,0.965,https://api.spotify.com/v1/tracks/7dlUNrNAcBsyBHMwfY7gvA,https://api.spotify.com/v1/audio-analysis/7dlUNrNAcBsyBHMwfY7gvA,89169,4,3.72e-05,0.000188,"['comic', 'pop punk', 'rock', 'texas pop punk']",66,[],46,2015-01-27
20,6zbPbdbG6a1GEhYwI8KRG0,5ND0mGcL9SKSjWIjPd0xIb,1mE248x5OCg2ffilAnFI0r,You and Me,Bowling For Soup,Songs People Actually Liked - Volume 1 - The First 10 Years (1994-2003),False,1,5,spotify:track:6zbPbdbG6a1GEhYwI8KRG0,90.538,audio_features,0,-4.481,1,0.0261,0.0894,0.441,0.512,0.813,https://api.spotify.com/v1/tracks/6zbPbdbG6a1GEhYwI8KRG0,https://api.spotify.com/v1/audio-analysis/6zbPbdbG6a1GEhYwI8KRG0,241921,4,0.000534,4.34e-05,"['comic', 'pop punk', 'rock', 'texas pop punk']",66,[],46,2015-01-27
19,33Iif7YC2IYvTHPfdlyC7m,5ND0mGcL9SKSjWIjPd0xIb,1mE248x5OCg2ffilAnFI0r,Belgium,Bowling For Soup,Songs People Actually Liked - Volume 1 - The First 10 Years (1994-2003),False,1,10,spotify:track:33Iif7YC2IYvTHPfdlyC7m,167.943,audio_features,7,-4.672,1,0.0559,0.204,0.803,0.494,0.917,https://api.spotify.com/v1/tracks/33Iif7YC2IYvTHPfdlyC7m,https://api.spotify.com/v1/audio-analysis/33Iif7YC2IYvTHPfdlyC7m,200964,4,0.00113,0.0,"['comic', 'pop punk', 'rock', 'texas pop punk']",66,[],46,2015-01-27
18,5GcdSVm9Yq1lOFhVcBZdet,5ND0mGcL9SKSjWIjPd0xIb,1mE248x5OCg2ffilAnFI0r,Cody,Bowling For Soup,Songs People Actually Liked - Volume 1 - The First 10 Years (1994-2003),False,1,12,spotify:track:5GcdSVm9Yq1lOFhVcBZdet,168.093,audio_features,2,-5.198,1,0.0787,0.25,0.83,0.304,0.94,https://api.spotify.com/v1/tracks/5GcdSVm9Yq1lOFhVcBZdet,https://api.spotify.com/v1/audio-analysis/5GcdSVm9Yq1lOFhVcBZdet,266343,4,0.00101,1.76e-06,"['comic', 'pop punk', 'rock', 'texas pop punk']",66,[],46,2015-01-27
17,4cNq5YYWIe7GLD17eTcHHe,5ND0mGcL9SKSjWIjPd0xIb,1mE248x5OCg2ffilAnFI0r,2113,Bowling For Soup,Songs People Actually Liked - Volume 1 - The First 10 Years (1994-2003),False,1,8,spotify:track:4cNq5YYWIe7GLD17eTcHHe,163.057,audio_features,9,-4.425,1,0.046,0.0931,0.717,0.487,0.874,https://api.spotify.com/v1/tracks/4cNq5YYWIe7GLD17eTcHHe,https://api.spotify.com/v1/audio-analysis/4cNq5YYWIe7GLD17eTcHHe,280431,4,0.000242,1.56e-06,"['comic', 'pop punk', 'rock', 'texas pop punk']",66,[],46,2015-01-27
17,4RUypgnS4gcvyFmqCibjgc,5ND0mGcL9SKSjWIjPd0xIb,1mE248x5OCg2ffilAnFI0r,Dance with You,Bowling For Soup,Songs People Actually Liked - Volume 1 - The First 10 Years (1994-2003),False,1,14,spotify:track:4RUypgnS4gcvyFmqCibjgc,154.099,audio_features,0,-5.222,1,0.0598,0.211,0.841,0.536,0.893,https://api.spotify.com/v1/tracks/4RUypgnS4gcvyFmqCibjgc,https://api.spotify.com/v1/audio-analysis/4RUypgnS4gcvyFmqCibjgc,209566,4,0.000538,2.5e-05,"['comic', 'pop punk', 'rock', 'texas pop punk']",66,[],46,2015-01-27
17,6LxaHxHXlahsSyGROh62zQ,5ND0mGcL9SKSjWIjPd0xIb,1mE248x5OCg2ffilAnFI0r,Scope,Bowling For Soup,Songs People Actually Liked - Volume 1 - The First 10 Years (1994-2003),False,1,7,spotify:track:6LxaHxHXlahsSyGROh62zQ,125.681,audio_features,4,-4.384,1,0.0391,0.27,0.717,0.605,0.916,https://api.spotify.com/v1/tracks/6LxaHxHXlahsSyGROh62zQ,https://api.spotify.com/v1/audio-analysis/6LxaHxHXlahsSyGROh62zQ,214350,4,0.0019,0.0,"['comic', 'pop punk', 'rock', 'texas pop punk']",66,[],46,2015-01-27
16,3wuAIE4zNBmJazGrZifAX5,5ND0mGcL9SKSjWIjPd0xIb,1mE248x5OCg2ffilAnFI0r,Pictures He Drew,Bowling For Soup,Songs People Actually Liked - Volume 1 - The First 10 Years (1994-2003),False,1,16,spotify:track:3wuAIE4zNBmJazGrZifAX5,133.531,audio_features,9,-4.896,1,0.0344,0.119,0.7,0.597,0.894,https://api.spotify.com/v1/tracks/3wuAIE4zNBmJazGrZifAX5,https://api.spotify.com/v1/audio-analysis/3wuAIE4zNBmJazGrZifAX5,205278,4,0.000493,0.0,"['comic', 'pop punk', 'rock', 'texas pop punk']",66,[],46,2015-01-27
16,33vr6Sl8518WtTaecvna5I,5ND0mGcL9SKSjWIjPd0xIb,1mE248x5OCg2ffilAnFI0r,Koolaid,Bowling For Soup,Songs People Actually Liked - Volume 1 - The First 10 Years (1994-2003),False,1,15,spotify:track:33vr6Sl8518WtTaecvna5I,168.015,audio_features,11,-4.839,0,0.0567,0.129,0.836,0.43,0.944,https://api.spotify.com/v1/tracks/33vr6Sl8518WtTaecvna5I,https://api.spotify.com/v1/audio-analysis/33vr6Sl8518WtTaecvna5I,222899,4,0.000301,5.95e-06,"['comic', 'pop punk', 'rock', 'texas pop punk']",66,[],46,2015-01-27
15,0xYVdBQkcp80hhFvEMJ9Xu,5ND0mGcL9SKSjWIjPd0xIb,1mE248x5OCg2ffilAnFI0r,Thirteen,Bowling For Soup,Songs People Actually Liked - Volume 1 - The First 10 Years (1994-2003),False,1,13,spotify:track:0xYVdBQkcp80hhFvEMJ9Xu,107.044,audio_features,7,-5.011,1,0.0557,0.0439,0.755,0.531,0.945,https://api.spotify.com/v1/tracks/0xYVdBQkcp80hhFvEMJ9Xu,https://api.spotify.com/v1/audio-analysis/0xYVdBQkcp80hhFvEMJ9Xu,181947,4,1.24e-05,4.29e-05,"['comic', 'pop punk', 'rock', 'texas pop punk']",66,[],46,2015-01-27
15,4J6oVEkibrw2c5cGYQeoU8,5ND0mGcL9SKSjWIjPd0xIb,1mE248x5OCg2ffilAnFI0r,Sandwich,Bowling For Soup,Songs People Actually Liked - Volume 1 - The First 10 Years (1994-2003),False,1,17,spotify:track:4J6oVEkibrw2c5cGYQeoU8,102.051,audio_features,7,-4.925,1,0.0444,0.318,0.84,0.549,0.954,https://api.spotify.com/v1/tracks/4J6oVEkibrw2c5cGYQeoU8,https://api.spotify.com/v1/audio-analysis/4J6oVEkibrw2c5cGYQeoU8,228171,4,0.000138,0.0,"['comic', 'pop punk', 'rock', 'texas pop punk']",66,[],46,2015-01-27
84,6I9VzXrHxO9rA9A5euc8Ak,26dSoYclwsYLMAKD3tpOr4,0z7pVBGOD7HCIB7S8eLkLI,Toxic,Britney Spears,In The Zone,False,1,6,spotify:track:6I9VzXrHxO9rA9A5euc8Ak,143.04,audio_features,5,-3.914,0,0.114,0.242,0.924,0.774,0.838,https://api.spotify.com/v1/tracks/6I9VzXrHxO9rA9A5euc8Ak,https://api.spotify.com/v1/audio-analysis/6I9VzXrHxO9rA9A5euc8Ak,198800,4,0.0249,0.025,"['dance pop', 'pop', 'post-teen pop']",84,[],77,2003-11-13
68,4zP7ADsgJgHGY6VzxbNp1z,7gOdHgIoIKoe4i9Tta6qdD,6X2HirVqcGXjLBShA8GUW2,Year 3000,Jonas Brothers,Music From Chasing Happiness,False,1,4,spotify:track:4zP7ADsgJgHGY6VzxbNp1z,106.965,audio_features,11,-5.85,1,0.0437,0.335,0.798,0.659,0.857,https://api.spotify.com/v1/tracks/4zP7ADsgJgHGY6VzxbNp1z,https://api.spotify.com/v1/audio-analysis/4zP7ADsgJgHGY6VzxbNp1z,201960,4,0.0045,1.93e-06,"['boy band', 'dance pop', 'pop', 'post-teen pop']",82,[],61,2019-05-09
83,0COqiPhxzoWICwFCS4eZcp,5nGIFgo0shDenQYSE0Sn7c,02w1xMzzdF2OJxTeh1basm,Bring Me To Life,Evanescence,Fallen,False,1,2,spotify:track:0COqiPhxzoWICwFCS4eZcp,94.612,audio_features,4,-3.188,0,0.0698,0.242,0.296,0.331,0.943,https://api.spotify.com/v1/tracks/0COqiPhxzoWICwFCS4eZcp,https://api.spotify.com/v1/audio-analysis/0COqiPhxzoWICwFCS4eZcp,235893,4,0.00721,2.06e-06,['alternative metal'],74,[],80,2003-03-04
76,4UzVcXufOhGUwF56HT7b8M,5nGIFgo0shDenQYSE0Sn7c,02w1xMzzdF2OJxTeh1basm,My Immortal,Evanescence,Fallen,False,1,4,spotify:track:4UzVcXufOhGUwF56HT7b8M,79.012,audio_features,9,-9.206,1,0.0356,0.134,0.101,0.19,0.265,https://api.spotify.com/v1/tracks/4UzVcXufOhGUwF56HT7b8M,https://api.spotify.com/v1/audio-analysis/4UzVcXufOhGUwF56HT7b8M,262533,4,0.863,0.0,['alternative metal'],74,[],80,2003-03-04
74,3UygY7qW2cvG9Llkay6i1i,5nGIFgo0shDenQYSE0Sn7c,02w1xMzzdF2OJxTeh1basm,Going Under,Evanescence,Fallen,False,1,1,spotify:track:3UygY7qW2cvG9Llkay6i1i,175.077,audio_features,11,-4.885,0,0.0545,0.229,0.464,0.37,0.858,https://api.spotify.com/v1/tracks/3UygY7qW2cvG9Llkay6i1i,https://api.spotify.com/v1/audio-analysis/3UygY7qW2cvG9Llkay6i1i,214947,4,0.00815,2.12e-05,['alternative metal'],74,[],80,2003-03-04
82,3XVBdLihbNbxUwZosxcGuJ,3DiDSECUqqY1AuBP8qtaIa,6TqRKHLjDu5QZuC8u5Woij,If I Ain't Got You,Alicia Keys,The Diary Of Alicia Keys,False,1,6,spotify:track:3XVBdLihbNbxUwZosxcGuJ,118.402,audio_features,7,-9.129,1,0.106,0.104,0.166,0.609,0.444,https://api.spotify.com/v1/tracks/3XVBdLihbNbxUwZosxcGuJ,https://api.spotify.com/v1/audio-analysis/3XVBdLihbNbxUwZosxcGuJ,228707,3,0.603,6.86e-06,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",82,[],75,2003-12-02
45,38TozZBUSqO5HA4ya6OxZr,1lO13Grp3I1AsIbcACRWvv,7u5VdkpJuSXEWxNq4PdXJ2,Not An Addict,K's Choice,10: 1993-2003 - Ten Years of K's Choice,False,1,2,spotify:track:38TozZBUSqO5HA4ya6OxZr,169.326,audio_features,4,-7.012,1,0.0392,0.121,0.34,0.261,0.645,https://api.spotify.com/v1/tracks/38TozZBUSqO5HA4ya6OxZr,https://api.spotify.com/v1/audio-analysis/38TozZBUSqO5HA4ya6OxZr,288184,4,0.000306,5.15e-05,"['alternative pop', 'belgian rock', 'dutch rock', 'lilith']",46,[],39,2009-10-26
36,2tcCAty2pDlQWeb8TEeS6R,1lO13Grp3I1AsIbcACRWvv,7u5VdkpJuSXEWxNq4PdXJ2,Virgin State Of Mind,K's Choice,10: 1993-2003 - Ten Years of K's Choice,False,1,16,spotify:track:2tcCAty2pDlQWeb8TEeS6R,145.038,audio_features,8,-7.744,0,0.0283,0.389,0.221,0.499,0.581,https://api.spotify.com/v1/tracks/2tcCAty2pDlQWeb8TEeS6R,https://api.spotify.com/v1/audio-analysis/2tcCAty2pDlQWeb8TEeS6R,192811,4,0.0651,0.00559,"['alternative pop', 'belgian rock', 'dutch rock', 'lilith']",46,[],39,2009-10-26
19,4MI75ms8DIMtmsZSxcglHI,1lO13Grp3I1AsIbcACRWvv,7u5VdkpJuSXEWxNq4PdXJ2,Mr. Freeze,K's Choice,10: 1993-2003 - Ten Years of K's Choice,False,1,10,spotify:track:4MI75ms8DIMtmsZSxcglHI,92.507,audio_features,9,-7.418,1,0.032,0.36,0.0398,0.299,0.638,https://api.spotify.com/v1/tracks/4MI75ms8DIMtmsZSxcglHI,https://api.spotify.com/v1/audio-analysis/4MI75ms8DIMtmsZSxcglHI,268775,4,0.00302,5.22e-06,"['alternative pop', 'belgian rock', 'dutch rock', 'lilith']",46,[],39,2009-10-26
74,4RY96Asd9IefaL3X4LOLZ8,3q7HBObVc0L8jNeTe5Gofh,4ycNE7y1rp5215g1kkqk1P,In Da Club,50 Cent,Get Rich Or Die Tryin',True,1,5,spotify:track:4RY96Asd9IefaL3X4LOLZ8,90.059,audio_features,6,-2.776,0,0.347,0.0749,0.805,0.902,0.72,https://api.spotify.com/v1/tracks/4RY96Asd9IefaL3X4LOLZ8,https://api.spotify.com/v1/audio-analysis/4RY96Asd9IefaL3X4LOLZ8,193467,4,0.26,0.0,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",84,[],75,2003-02-06
73,41bIQPBE1lFN0mmw6Lmssz,3q7HBObVc0L8jNeTe5Gofh,4ycNE7y1rp5215g1kkqk1P,21 Questions,50 Cent,Get Rich Or Die Tryin',True,1,14,spotify:track:41bIQPBE1lFN0mmw6Lmssz,90.012,audio_features,6,-3.908,0,0.317,0.0512,0.908,0.576,0.807,https://api.spotify.com/v1/tracks/41bIQPBE1lFN0mmw6Lmssz,https://api.spotify.com/v1/audio-analysis/41bIQPBE1lFN0mmw6Lmssz,224427,4,0.353,0.000363,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",84,[],75,2003-02-06
