,popularity,song_id,artist_id,album_id,song_name,artist_name,album_name,explicit,disc_number,track_number,uri,tempo,type,key,loudness,mode,speechiness,liveness,valence,danceability,energy,track_href,analysis_url,duration_ms,time_signature,acousticness,instrumentalness,artist_genres,artist_popularity,album_genres,album_popularity,album_release_date
18,52,5INe9EN6cNF6axQ4A4BQfy,40Yq4vzPs9VNUrIBG5Jr2i,55RhFRyQFihIyGf61MgcfV,Here Is No Why - Remastered 2012,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness (Deluxe Edition),False,1,5,spotify:track:5INe9EN6cNF6axQ4A4BQfy,79.598,audio_features,8,-7.063,1,0.0334,0.136,0.602,0.319,0.654,https://api.spotify.com/v1/tracks/5INe9EN6cNF6axQ4A4BQfy,https://api.spotify.com/v1/audio-analysis/5INe9EN6cNF6axQ4A4BQfy,225120,4,7.74e-05,0.895,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock']",73,[],75,1995
19,52,428dyogxbsqj9U5leQ9why,40Yq4vzPs9VNUrIBG5Jr2i,55RhFRyQFihIyGf61MgcfV,To Forgive - Remastered 2012,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness (Deluxe Edition),False,1,7,spotify:track:428dyogxbsqj9U5leQ9why,126.746,audio_features,1,-12.589,1,0.0267,0.111,0.0512,0.579,0.314,https://api.spotify.com/v1/tracks/428dyogxbsqj9U5leQ9why,https://api.spotify.com/v1/audio-analysis/428dyogxbsqj9U5leQ9why,257267,4,0.0208,0.761,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock']",73,[],75,1995
20,51,5LtIsKctHGXbE1M3U6g7qO,40Yq4vzPs9VNUrIBG5Jr2i,55RhFRyQFihIyGf61MgcfV,Mellon Collie And The Infinite Sadness - Remastered 2012,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness (Deluxe Edition),False,1,1,spotify:track:5LtIsKctHGXbE1M3U6g7qO,96.934,audio_features,6,-22.448,1,0.0341,0.115,0.139,0.274,0.0332,https://api.spotify.com/v1/tracks/5LtIsKctHGXbE1M3U6g7qO,https://api.spotify.com/v1/audio-analysis/5LtIsKctHGXbE1M3U6g7qO,172920,5,0.957,0.771,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock']",73,[],75,1995
21,50,6UuGRkwfLwBAfmHktU9GNA,40Yq4vzPs9VNUrIBG5Jr2i,55RhFRyQFihIyGf61MgcfV,Muzzle - Remastered 2012,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness (Deluxe Edition),False,1,12,spotify:track:6UuGRkwfLwBAfmHktU9GNA,91.852,audio_features,10,-8.731,0,0.034,0.0939,0.334,0.278,0.686,https://api.spotify.com/v1/tracks/6UuGRkwfLwBAfmHktU9GNA,https://api.spotify.com/v1/audio-analysis/6UuGRkwfLwBAfmHktU9GNA,223920,4,7.37e-06,0.822,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock']",73,[],75,1995
22,49,7zwwvrJAWGjfc9wFD3bVzZ,40Yq4vzPs9VNUrIBG5Jr2i,55RhFRyQFihIyGf61MgcfV,Cupid De Locke - Remastered 2012,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness (Deluxe Edition),False,1,10,spotify:track:7zwwvrJAWGjfc9wFD3bVzZ,183.614,audio_features,8,-10.971,1,0.0336,0.119,0.393,0.4,0.677,https://api.spotify.com/v1/tracks/7zwwvrJAWGjfc9wFD3bVzZ,https://api.spotify.com/v1/audio-analysis/7zwwvrJAWGjfc9wFD3bVzZ,170280,4,0.000229,0.396,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock']",73,[],75,1995
23,49,6912SIXb1G9ql3quOxeCaa,40Yq4vzPs9VNUrIBG5Jr2i,55RhFRyQFihIyGf61MgcfV,Jellybelly - Remastered 2012,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness (Deluxe Edition),False,1,3,spotify:track:6912SIXb1G9ql3quOxeCaa,117.003,audio_features,1,-8.158,1,0.0569,0.191,0.506,0.209,0.835,https://api.spotify.com/v1/tracks/6912SIXb1G9ql3quOxeCaa,https://api.spotify.com/v1/audio-analysis/6912SIXb1G9ql3quOxeCaa,181533,4,2.2e-06,0.873,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock']",73,[],75,1995
24,49,4A0f5CrcOYRVwihIQkcHdP,40Yq4vzPs9VNUrIBG5Jr2i,55RhFRyQFihIyGf61MgcfV,Bodies - Remastered 2012,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness (Deluxe Edition),False,2,2,spotify:track:4A0f5CrcOYRVwihIQkcHdP,108.305,audio_features,8,-8.204,0,0.0694,0.365,0.378,0.401,0.918,https://api.spotify.com/v1/tracks/4A0f5CrcOYRVwihIQkcHdP,https://api.spotify.com/v1/audio-analysis/4A0f5CrcOYRVwihIQkcHdP,252200,4,5.01e-06,0.881,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock']",73,[],75,1995
25,49,2yKrGPtIwsiwv5tGTDgpNd,40Yq4vzPs9VNUrIBG5Jr2i,55RhFRyQFihIyGf61MgcfV,Galapogos - Remastered 2012,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness (Deluxe Edition),False,1,11,spotify:track:2yKrGPtIwsiwv5tGTDgpNd,120.56,audio_features,1,-14.268,1,0.0314,0.354,0.0448,0.362,0.409,https://api.spotify.com/v1/tracks/2yKrGPtIwsiwv5tGTDgpNd,https://api.spotify.com/v1/audio-analysis/2yKrGPtIwsiwv5tGTDgpNd,286320,4,0.016,0.742,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock']",73,[],75,1995
26,49,6W9nK2wPyJklgDVf0AQcPO,40Yq4vzPs9VNUrIBG5Jr2i,55RhFRyQFihIyGf61MgcfV,An Ode To No One - Remastered 2012,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness (Deluxe Edition),False,1,8,spotify:track:6W9nK2wPyJklgDVf0AQcPO,124.359,audio_features,5,-8.806,0,0.0743,0.137,0.215,0.362,0.855,https://api.spotify.com/v1/tracks/6W9nK2wPyJklgDVf0AQcPO,https://api.spotify.com/v1/audio-analysis/6W9nK2wPyJklgDVf0AQcPO,291733,4,0.000143,0.83,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock']",73,[],75,1995
27,47,2rBp8ix2ieRutorlsmPf9K,40Yq4vzPs9VNUrIBG5Jr2i,55RhFRyQFihIyGf61MgcfV,Love - Remastered 2012,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness (Deluxe Edition),False,1,9,spotify:track:2rBp8ix2ieRutorlsmPf9K,95.173,audio_features,5,-10.074,0,0.0272,0.11,0.257,0.514,0.659,https://api.spotify.com/v1/tracks/2rBp8ix2ieRutorlsmPf9K,https://api.spotify.com/v1/audio-analysis/2rBp8ix2ieRutorlsmPf9K,262760,4,0.000171,0.824,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock']",73,[],75,1995
28,46,5W8AYj6e6syodRPzPrJcrb,40Yq4vzPs9VNUrIBG5Jr2i,55RhFRyQFihIyGf61MgcfV,Thru The Eyes Of Ruby - Remastered 2012,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness (Deluxe Edition),False,2,7,spotify:track:5W8AYj6e6syodRPzPrJcrb,140.713,audio_features,5,-9.977,0,0.031,0.0829,0.144,0.26,0.483,https://api.spotify.com/v1/tracks/5W8AYj6e6syodRPzPrJcrb,https://api.spotify.com/v1/audio-analysis/5W8AYj6e6syodRPzPrJcrb,458293,4,9.75e-05,0.862,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock']",73,[],75,1995
29,46,4vkcU3UFjYsKuBibmYA3hL,40Yq4vzPs9VNUrIBG5Jr2i,55RhFRyQFihIyGf61MgcfV,We Only Come Out At Night - Remastered 2012,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness (Deluxe Edition),False,2,10,spotify:track:4vkcU3UFjYsKuBibmYA3hL,106.768,audio_features,0,-11.819,1,0.0259,0.0717,0.377,0.636,0.405,https://api.spotify.com/v1/tracks/4vkcU3UFjYsKuBibmYA3hL,https://api.spotify.com/v1/audio-analysis/4vkcU3UFjYsKuBibmYA3hL,245253,4,0.706,0.36,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock']",73,[],75,1995
30,45,3nnvMbieuZH3L3caIRdpjk,40Yq4vzPs9VNUrIBG5Jr2i,55RhFRyQFihIyGf61MgcfV,X.Y.U. - Remastered 2012,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness (Deluxe Edition),True,2,9,spotify:track:3nnvMbieuZH3L3caIRdpjk,114.053,audio_features,11,-8.375,1,0.0502,0.21,0.24,0.32,0.739,https://api.spotify.com/v1/tracks/3nnvMbieuZH3L3caIRdpjk,https://api.spotify.com/v1/audio-analysis/3nnvMbieuZH3L3caIRdpjk,427093,4,0.000127,0.749,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock']",73,[],75,1995
31,45,0DqjIXjwhDOKVl7ChheeIc,40Yq4vzPs9VNUrIBG5Jr2i,55RhFRyQFihIyGf61MgcfV,In The Arms Of Sleep - Remastered 2012,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness (Deluxe Edition),False,2,4,spotify:track:0DqjIXjwhDOKVl7ChheeIc,183.207,audio_features,8,-12.076,1,0.0385,0.369,0.149,0.244,0.522,https://api.spotify.com/v1/tracks/0DqjIXjwhDOKVl7ChheeIc,https://api.spotify.com/v1/audio-analysis/0DqjIXjwhDOKVl7ChheeIc,252533,3,0.247,0.146,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock']",73,[],75,1995
32,44,7luW8OHN1fDFj6l0lDTViG,40Yq4vzPs9VNUrIBG5Jr2i,55RhFRyQFihIyGf61MgcfV,Where Boys Fear To Tread - Remastered 2012,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness (Deluxe Edition),False,2,1,spotify:track:7luW8OHN1fDFj6l0lDTViG,113.206,audio_features,11,-8.875,1,0.0525,0.331,0.451,0.478,0.76,https://api.spotify.com/v1/tracks/7luW8OHN1fDFj6l0lDTViG,https://api.spotify.com/v1/audio-analysis/7luW8OHN1fDFj6l0lDTViG,263546,4,0.000278,0.774,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock']",73,[],75,1995
33,44,7mNyAFramOVsGZxdRyz4KQ,40Yq4vzPs9VNUrIBG5Jr2i,55RhFRyQFihIyGf61MgcfV,Porcelina Of The Vast Oceans - Remastered 2012,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness (Deluxe Edition),False,1,13,spotify:track:7mNyAFramOVsGZxdRyz4KQ,111.226,audio_features,1,-11.232,1,0.0316,0.0722,0.0501,0.268,0.442,https://api.spotify.com/v1/tracks/7mNyAFramOVsGZxdRyz4KQ,https://api.spotify.com/v1/audio-analysis/7mNyAFramOVsGZxdRyz4KQ,561533,4,0.000764,0.765,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock']",73,[],75,1995
34,43,72ZZqYFcpdIxC84EYsWjpP,40Yq4vzPs9VNUrIBG5Jr2i,55RhFRyQFihIyGf61MgcfV,Take Me Down - Remastered 2012,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness (Deluxe Edition),False,1,14,spotify:track:72ZZqYFcpdIxC84EYsWjpP,65.907,audio_features,8,-18.46,1,0.0337,0.111,0.0717,0.443,0.176,https://api.spotify.com/v1/tracks/72ZZqYFcpdIxC84EYsWjpP,https://api.spotify.com/v1/audio-analysis/72ZZqYFcpdIxC84EYsWjpP,174107,4,0.756,0.845,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock']",73,[],75,1995
35,75,6xkryXuiZU360Lngd4sx13,4iHNK0tOyZPYnBU7nGAgpQ,1ibYM4abQtSVQFQWvDSo4J,Fantasy,Mariah Carey,Daydream,False,1,1,spotify:track:6xkryXuiZU360Lngd4sx13,102.322,audio_features,7,-7.588,1,0.0353,0.123,0.807,0.669,0.727,https://api.spotify.com/v1/tracks/6xkryXuiZU360Lngd4sx13,https://api.spotify.com/v1/audio-analysis/6xkryXuiZU360Lngd4sx13,243493,4,0.139,0.0,"['dance pop', 'pop', 'urban contemporary']",82,[],73,1995-09-26
36,73,2aBxt229cbLDOvtL7Xbb9x,4iHNK0tOyZPYnBU7nGAgpQ,1ibYM4abQtSVQFQWvDSo4J,Always Be My Baby,Mariah Carey,Daydream,False,1,5,spotify:track:2aBxt229cbLDOvtL7Xbb9x,78.946,audio_features,4,-8.335,1,0.0364,0.249,0.487,0.65,0.531,https://api.spotify.com/v1/tracks/2aBxt229cbLDOvtL7Xbb9x,https://api.spotify.com/v1/audio-analysis/2aBxt229cbLDOvtL7Xbb9x,258133,4,0.457,0.0,"['dance pop', 'pop', 'urban contemporary']",82,[],73,1995-09-26
37,68,7ySbfLwdCwl1EM0zNCJZ38,4iHNK0tOyZPYnBU7nGAgpQ,1ibYM4abQtSVQFQWvDSo4J,One Sweet Day,Mariah Carey,Daydream,False,1,3,spotify:track:7ySbfLwdCwl1EM0zNCJZ38,128.234,audio_features,1,-8.964,1,0.0299,0.0839,0.303,0.568,0.495,https://api.spotify.com/v1/tracks/7ySbfLwdCwl1EM0zNCJZ38,https://api.spotify.com/v1/audio-analysis/7ySbfLwdCwl1EM0zNCJZ38,281067,4,0.353,0.0,"['dance pop', 'pop', 'urban contemporary']",82,[],73,1995-09-26
38,55,5zVY1h1jUFLhZ7fLBjMTK7,4iHNK0tOyZPYnBU7nGAgpQ,1ibYM4abQtSVQFQWvDSo4J,Open Arms,Mariah Carey,Daydream,False,1,4,spotify:track:5zVY1h1jUFLhZ7fLBjMTK7,104.189,audio_features,8,-11.533,1,0.0345,0.0962,0.0939,0.3,0.327,https://api.spotify.com/v1/tracks/5zVY1h1jUFLhZ7fLBjMTK7,https://api.spotify.com/v1/audio-analysis/5zVY1h1jUFLhZ7fLBjMTK7,209267,3,0.689,0.0,"['dance pop', 'pop', 'urban contemporary']",82,[],73,1995-09-26
39,51,1kkbUvmqZiNmWCR9TLd4tO,4iHNK0tOyZPYnBU7nGAgpQ,1ibYM4abQtSVQFQWvDSo4J,Underneath the Stars,Mariah Carey,Daydream,False,1,2,spotify:track:1kkbUvmqZiNmWCR9TLd4tO,79.088,audio_features,7,-11.464,1,0.0516,0.233,0.484,0.607,0.403,https://api.spotify.com/v1/tracks/1kkbUvmqZiNmWCR9TLd4tO,https://api.spotify.com/v1/audio-analysis/1kkbUvmqZiNmWCR9TLd4tO,213227,4,0.587,0.0,"['dance pop', 'pop', 'urban contemporary']",82,[],73,1995-09-26
40,49,3Iq58ceNpVxghuRWqMLGHy,4iHNK0tOyZPYnBU7nGAgpQ,1ibYM4abQtSVQFQWvDSo4J,When I Saw You,Mariah Carey,Daydream,False,1,7,spotify:track:3Iq58ceNpVxghuRWqMLGHy,130.047,audio_features,0,-9.56,1,0.0341,0.0822,0.0863,0.484,0.43,https://api.spotify.com/v1/tracks/3Iq58ceNpVxghuRWqMLGHy,https://api.spotify.com/v1/audio-analysis/3Iq58ceNpVxghuRWqMLGHy,263627,4,0.363,0.0,"['dance pop', 'pop', 'urban contemporary']",82,[],73,1995-09-26
