popularity,song_id,artist_id,album_id,song_name,artist_name,album_name,explicit,disc_number,track_number,uri,tempo,type,key,loudness,mode,speechiness,liveness,valence,danceability,energy,track_href,analysis_url,duration_ms,time_signature,acousticness,instrumentalness,artist_genres,artist_popularity,album_genres,album_popularity,album_release_date
63,7dZAPeA3Of5j5Vaef0DQ6M,0fA0VVWsXO9YnASrzqfmYu,2S8AWAM0nxyFy66YnUfIs3,Make Her Say,Kid Cudi,Man On The Moon: The End Of Day (Deluxe),True,1,12,spotify:track:7dZAPeA3Of5j5Vaef0DQ6M,99.054,audio_features,10,-5.156,0,0.0666,0.116,0.456,0.93,0.712,https://api.spotify.com/v1/tracks/7dZAPeA3Of5j5Vaef0DQ6M,https://api.spotify.com/v1/audio-analysis/7dZAPeA3Of5j5Vaef0DQ6M,216413,4,0.245,1.48e-05,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",86,[],75,2009-01-01
62,3HG3QFERdP3Q1b6VGahwWs,0fA0VVWsXO9YnASrzqfmYu,2S8AWAM0nxyFy66YnUfIs3,Alive (Nightmare),Kid Cudi,Man On The Moon: The End Of Day (Deluxe),True,1,10,spotify:track:3HG3QFERdP3Q1b6VGahwWs,101.784,audio_features,6,-4.877,0,0.0418,0.208,0.698,0.71,0.808,https://api.spotify.com/v1/tracks/3HG3QFERdP3Q1b6VGahwWs,https://api.spotify.com/v1/audio-analysis/3HG3QFERdP3Q1b6VGahwWs,246760,4,0.27,0.0,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",86,[],75,2009-01-01
61,6xeTNdPnP5imNgDzFMfVfD,0fA0VVWsXO9YnASrzqfmYu,2S8AWAM0nxyFy66YnUfIs3,Solo Dolo (Nightmare),Kid Cudi,Man On The Moon: The End Of Day (Deluxe),True,1,4,spotify:track:6xeTNdPnP5imNgDzFMfVfD,79.12,audio_features,7,-7.569,0,0.029,0.136,0.614,0.768,0.449,https://api.spotify.com/v1/tracks/6xeTNdPnP5imNgDzFMfVfD,https://api.spotify.com/v1/audio-analysis/6xeTNdPnP5imNgDzFMfVfD,266307,4,0.518,0.000463,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",86,[],75,2009-01-01
60,0ujsBQIHVikzdQOekiu5gS,0fA0VVWsXO9YnASrzqfmYu,2S8AWAM0nxyFy66YnUfIs3,Enter Galactic (Love Connection Part I),Kid Cudi,Man On The Moon: The End Of Day (Deluxe),True,1,9,spotify:track:0ujsBQIHVikzdQOekiu5gS,120.004,audio_features,10,-7.936,0,0.0395,0.449,0.797,0.75,0.71,https://api.spotify.com/v1/tracks/0ujsBQIHVikzdQOekiu5gS,https://api.spotify.com/v1/audio-analysis/0ujsBQIHVikzdQOekiu5gS,260200,4,0.107,0.000989,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",86,[],75,2009-01-01
58,3Ygy1L8ABabUA7MwoOLiPM,0fA0VVWsXO9YnASrzqfmYu,2S8AWAM0nxyFy66YnUfIs3,Sky Might Fall,Kid Cudi,Man On The Moon: The End Of Day (Deluxe),True,1,8,spotify:track:3Ygy1L8ABabUA7MwoOLiPM,194.276,audio_features,10,-7.565,0,0.141,0.245,0.347,0.565,0.722,https://api.spotify.com/v1/tracks/3Ygy1L8ABabUA7MwoOLiPM,https://api.spotify.com/v1/audio-analysis/3Ygy1L8ABabUA7MwoOLiPM,220907,4,0.252,0.107,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",86,[],75,2009-01-01
56,4FgcgJpZaKJRog2EISGWjN,0fA0VVWsXO9YnASrzqfmYu,2S8AWAM0nxyFy66YnUfIs3,Heart Of A Lion (Kid Cudi Theme Music),Kid Cudi,Man On The Moon: The End Of Day (Deluxe),True,1,5,spotify:track:4FgcgJpZaKJRog2EISGWjN,125.015,audio_features,11,-9.42,0,0.0328,0.0923,0.375,0.723,0.452,https://api.spotify.com/v1/tracks/4FgcgJpZaKJRog2EISGWjN,https://api.spotify.com/v1/audio-analysis/4FgcgJpZaKJRog2EISGWjN,261360,4,0.308,0.0064,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",86,[],75,2009-01-01
56,0RXspLL7GwiGm9KIDdT0ma,0fA0VVWsXO9YnASrzqfmYu,2S8AWAM0nxyFy66YnUfIs3,Simple As...,Kid Cudi,Man On The Moon: The End Of Day (Deluxe),True,1,3,spotify:track:0RXspLL7GwiGm9KIDdT0ma,95.0,audio_features,1,-4.607,1,0.111,0.63,0.512,0.802,0.742,https://api.spotify.com/v1/tracks/0RXspLL7GwiGm9KIDdT0ma,https://api.spotify.com/v1/audio-analysis/0RXspLL7GwiGm9KIDdT0ma,151333,4,0.265,0.000287,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",86,[],75,2009-01-01
54,38RSpldD3Vlc7Uud9gAxFG,0fA0VVWsXO9YnASrzqfmYu,2S8AWAM0nxyFy66YnUfIs3,My World,Kid Cudi,Man On The Moon: The End Of Day (Deluxe),True,1,6,spotify:track:38RSpldD3Vlc7Uud9gAxFG,147.918,audio_features,6,-10.186,0,0.0319,0.116,0.496,0.665,0.412,https://api.spotify.com/v1/tracks/38RSpldD3Vlc7Uud9gAxFG,https://api.spotify.com/v1/audio-analysis/38RSpldD3Vlc7Uud9gAxFG,243027,4,0.719,0.000978,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",86,[],75,2009-01-01
54,3AekRdo1dDMfszL3jAoViv,0fA0VVWsXO9YnASrzqfmYu,2S8AWAM0nxyFy66YnUfIs3,In My Dreams (Cudder Anthem),Kid Cudi,Man On The Moon: The End Of Day (Deluxe),True,1,1,spotify:track:3AekRdo1dDMfszL3jAoViv,98.415,audio_features,2,-12.413,0,0.0574,0.104,0.475,0.65,0.417,https://api.spotify.com/v1/tracks/3AekRdo1dDMfszL3jAoViv,https://api.spotify.com/v1/audio-analysis/3AekRdo1dDMfszL3jAoViv,199000,4,0.286,3.31e-05,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",86,[],75,2009-01-01
54,5lqTk7DqY4hsbLNB48kByx,0fA0VVWsXO9YnASrzqfmYu,2S8AWAM0nxyFy66YnUfIs3,Hyyerr,Kid Cudi,Man On The Moon: The End Of Day (Deluxe),True,1,14,spotify:track:5lqTk7DqY4hsbLNB48kByx,119.98,audio_features,4,-3.96,0,0.0821,0.622,0.584,0.726,0.65,https://api.spotify.com/v1/tracks/5lqTk7DqY4hsbLNB48kByx,https://api.spotify.com/v1/audio-analysis/5lqTk7DqY4hsbLNB48kByx,212107,4,0.283,0.0,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",86,[],75,2009-01-01
60,6ouTGbETM7ZdID1eMXZJde,0fA0VVWsXO9YnASrzqfmYu,6tisDlBrOOltEsFFq2vy6F,Day 'N' Nite - Crookers Remix,Kid Cudi,Day 'N' Nite (Crookers Remix),True,1,1,spotify:track:6ouTGbETM7ZdID1eMXZJde,129.993,audio_features,11,-6.967,0,0.0461,0.0557,0.965,0.751,0.641,https://api.spotify.com/v1/tracks/6ouTGbETM7ZdID1eMXZJde,https://api.spotify.com/v1/audio-analysis/6ouTGbETM7ZdID1eMXZJde,281080,4,0.0299,0.0626,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",86,[],51,2009-01-01
45,0sFq478LIo9BFwf2qzMzzF,7wCjDgV6nqBsHguQXPAaIM,6GDs0ZZVR2jDV8n4m11KWO,The Year 2003 Minus 25 - Remastered,Waylon Jennings,Waylon & Willie,False,1,2,spotify:track:0sFq478LIo9BFwf2qzMzzF,102.166,audio_features,4,-13.785,1,0.0384,0.0668,0.474,0.626,0.457,https://api.spotify.com/v1/tracks/0sFq478LIo9BFwf2qzMzzF,https://api.spotify.com/v1/audio-analysis/0sFq478LIo9BFwf2qzMzzF,184267,4,0.355,9.2e-06,"['country', 'country rock', 'outlaw country', 'texas country']",70,[],60,1978-01-01
75,5Q0Nhxo0l2bP3pNjpGJwV1,5YGY8feqx7naU7z4HrwZM6,64aKkqxc3Ur2LYIKeS5osS,Party In The U.S.A.,Miley Cyrus,The Time Of Our Lives,False,1,2,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,96.021,audio_features,10,-4.667,0,0.042,0.0886,0.47,0.652,0.698,https://api.spotify.com/v1/tracks/5Q0Nhxo0l2bP3pNjpGJwV1,https://api.spotify.com/v1/audio-analysis/5Q0Nhxo0l2bP3pNjpGJwV1,202067,4,0.00112,0.000115,"['dance pop', 'pop', 'post-teen pop']",85,[],68,2009-01-01
66,7ywzEdEuVG1lsjsRCGJfLy,5YGY8feqx7naU7z4HrwZM6,64aKkqxc3Ur2LYIKeS5osS,When I Look At You,Miley Cyrus,The Time Of Our Lives,False,1,3,spotify:track:7ywzEdEuVG1lsjsRCGJfLy,137.941,audio_features,6,-4.874,1,0.0282,0.105,0.194,0.459,0.545,https://api.spotify.com/v1/tracks/7ywzEdEuVG1lsjsRCGJfLy,https://api.spotify.com/v1/audio-analysis/7ywzEdEuVG1lsjsRCGJfLy,248587,3,0.142,0.0,"['dance pop', 'pop', 'post-teen pop']",85,[],68,2009-01-01
69,0V8FYVlBFuXXTIvRnMbZyS,5YGY8feqx7naU7z4HrwZM6,1fc8tPf36cZhNYpNFrWh7o,The Climb,Miley Cyrus,Hannah Montana The Movie,False,1,8,spotify:track:0V8FYVlBFuXXTIvRnMbZyS,161.074,audio_features,4,-6.611,1,0.0336,0.104,0.329,0.327,0.588,https://api.spotify.com/v1/tracks/0V8FYVlBFuXXTIvRnMbZyS,https://api.spotify.com/v1/audio-analysis/0V8FYVlBFuXXTIvRnMbZyS,236067,4,0.0834,0.0,"['dance pop', 'pop', 'post-teen pop']",85,[],70,2009-01-01
65,2ZTCl6wQMDSMfY4s8GHZdj,5YGY8feqx7naU7z4HrwZM6,1fc8tPf36cZhNYpNFrWh7o,Butterfly Fly Away,Miley Cyrus,Hannah Montana The Movie,False,1,9,spotify:track:2ZTCl6wQMDSMfY4s8GHZdj,134.977,audio_features,11,-12.632,1,0.0258,0.29,0.468,0.607,0.281,https://api.spotify.com/v1/tracks/2ZTCl6wQMDSMfY4s8GHZdj,https://api.spotify.com/v1/audio-analysis/2ZTCl6wQMDSMfY4s8GHZdj,189240,4,0.733,0.000123,"['dance pop', 'pop', 'post-teen pop']",85,[],70,2009-01-01
61,6ntkwU1MhehTKgx4BWxX3f,5YGY8feqx7naU7z4HrwZM6,1fc8tPf36cZhNYpNFrWh7o,Hoedown Throwdown,Miley Cyrus,Hannah Montana The Movie,False,1,6,spotify:track:6ntkwU1MhehTKgx4BWxX3f,109.045,audio_features,10,-6.018,0,0.0608,0.297,0.791,0.738,0.804,https://api.spotify.com/v1/tracks/6ntkwU1MhehTKgx4BWxX3f,https://api.spotify.com/v1/audio-analysis/6ntkwU1MhehTKgx4BWxX3f,181013,4,0.197,0.0,"['dance pop', 'pop', 'post-teen pop']",85,[],70,2009-01-01
66,12wSL3tGk3MtbDEhfG7xy3,7nU4hB040gTmHm45YYMvqc,1fc8tPf36cZhNYpNFrWh7o,You'll Always Find Your Way Back Home,Hannah Montana,Hannah Montana The Movie,False,1,1,spotify:track:12wSL3tGk3MtbDEhfG7xy3,152.946,audio_features,8,-3.673,1,0.0583,0.189,0.692,0.577,0.906,https://api.spotify.com/v1/tracks/12wSL3tGk3MtbDEhfG7xy3,https://api.spotify.com/v1/audio-analysis/12wSL3tGk3MtbDEhfG7xy3,224187,4,0.0304,0.0,"['dance pop', 'pop', 'post-teen pop']",66,[],70,2009-01-01
67,5vyxXfD5gLlyPxGZMEjtmd,06HL4z0CvFAxyc27GXpf02,1fc8tPf36cZhNYpNFrWh7o,Crazier,Taylor Swift,Hannah Montana The Movie,False,1,12,spotify:track:5vyxXfD5gLlyPxGZMEjtmd,133.042,audio_features,4,-5.423,1,0.0277,0.104,0.158,0.452,0.544,https://api.spotify.com/v1/tracks/5vyxXfD5gLlyPxGZMEjtmd,https://api.spotify.com/v1/audio-analysis/5vyxXfD5gLlyPxGZMEjtmd,191947,3,0.0631,5.33e-06,['pop'],100,[],70,2009-01-01
64,4vLqN0bIxIQjlet2mIMBnx,2hRQKC0gqlZGPrmUKbcchR,5AH7uBaxp7ojNCvImOeZvC,Ring Ding Dong,SHINee,2009 Year Of Us - The Third Mini Album,False,1,2,spotify:track:4vLqN0bIxIQjlet2mIMBnx,124.98,audio_features,1,-1.258,1,0.0431,0.222,0.811,0.835,0.934,https://api.spotify.com/v1/tracks/4vLqN0bIxIQjlet2mIMBnx,https://api.spotify.com/v1/audio-analysis/4vLqN0bIxIQjlet2mIMBnx,233280,4,0.125,0.000501,"['k-pop', 'k-pop boy group']",67,[],56,2009-10-19
39,4eIio2I0jXuzvQaoYQZWPT,2hRQKC0gqlZGPrmUKbcchR,5AH7uBaxp7ojNCvImOeZvC,JoJo,SHINee,2009 Year Of Us - The Third Mini Album,False,1,3,spotify:track:4eIio2I0jXuzvQaoYQZWPT,126.01,audio_features,2,-3.781,0,0.0331,0.0541,0.78,0.761,0.924,https://api.spotify.com/v1/tracks/4eIio2I0jXuzvQaoYQZWPT,https://api.spotify.com/v1/audio-analysis/4eIio2I0jXuzvQaoYQZWPT,219053,4,0.0578,0.0,"['k-pop', 'k-pop boy group']",67,[],56,2009-10-19
32,0Tobkwkbgb8iZFt1zfnPby,2hRQKC0gqlZGPrmUKbcchR,5AH7uBaxp7ojNCvImOeZvC,Y.O.U. (Year Of Us),SHINee,2009 Year Of Us - The Third Mini Album,False,1,1,spotify:track:0Tobkwkbgb8iZFt1zfnPby,139.788,audio_features,0,-8.584,0,0.0304,0.123,0.458,0.578,0.403,https://api.spotify.com/v1/tracks/0Tobkwkbgb8iZFt1zfnPby,https://api.spotify.com/v1/audio-analysis/0Tobkwkbgb8iZFt1zfnPby,226960,4,0.302,0.0,"['k-pop', 'k-pop boy group']",67,[],56,2009-10-19
27,5RNJtcXvXdTu8BqmFwXE8P,2hRQKC0gqlZGPrmUKbcchR,5AH7uBaxp7ojNCvImOeZvC,SHINee Girl,SHINee,2009 Year Of Us - The Third Mini Album,False,1,5,spotify:track:5RNJtcXvXdTu8BqmFwXE8P,100.011,audio_features,4,-2.261,0,0.215,0.0679,0.838,0.777,0.92,https://api.spotify.com/v1/tracks/5RNJtcXvXdTu8BqmFwXE8P,https://api.spotify.com/v1/audio-analysis/5RNJtcXvXdTu8BqmFwXE8P,195880,4,0.115,0.0,"['k-pop', 'k-pop boy group']",67,[],56,2009-10-19
25,5ES0k0HhhRxudud5zyCsrp,2hRQKC0gqlZGPrmUKbcchR,5AH7uBaxp7ojNCvImOeZvC,Get Down (KEY&MINHO),SHINee,2009 Year Of Us - The Third Mini Album,False,1,4,spotify:track:5ES0k0HhhRxudud5zyCsrp,106.955,audio_features,10,-1.092,0,0.114,0.0828,0.801,0.708,0.993,https://api.spotify.com/v1/tracks/5ES0k0HhhRxudud5zyCsrp,https://api.spotify.com/v1/audio-analysis/5ES0k0HhhRxudud5zyCsrp,183293,4,0.0641,4.27e-05,"['k-pop', 'k-pop boy group']",67,[],56,2009-10-19
33,6OA0dw9hMowClxyDThmAAJ,7sZ5ipSoboWdqXkdj6AXHo,5AH7uBaxp7ojNCvImOeZvC,The Name (ONEW),ONEW,2009 Year Of Us - The Third Mini Album,False,1,6,spotify:track:6OA0dw9hMowClxyDThmAAJ,127.942,audio_features,9,-4.71,1,0.0275,0.0891,0.241,0.549,0.534,https://api.spotify.com/v1/tracks/6OA0dw9hMowClxyDThmAAJ,https://api.spotify.com/v1/audio-analysis/6OA0dw9hMowClxyDThmAAJ,274107,4,0.313,0.0,"['k-pop', 'korean pop']",46,[],56,2009-10-19
78,3QLjDkgLh9AOEHlhQtDuhs,3TVXtAsR1Inumwj472S9r4,1LShhEEKRT5MNPcO7jtYHh,Best I Ever Had,Drake,So Far Gone,True,1,10,spotify:track:3QLjDkgLh9AOEHlhQtDuhs,162.361,audio_features,1,-2.176,1,0.375,0.134,0.558,0.395,0.922,https://api.spotify.com/v1/tracks/3QLjDkgLh9AOEHlhQtDuhs,https://api.spotify.com/v1/audio-analysis/3QLjDkgLh9AOEHlhQtDuhs,257690,4,0.19,0.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",98,[],74,2009
62,0JaVdpmiex2EP7bBzyKVTa,3TVXtAsR1Inumwj472S9r4,1LShhEEKRT5MNPcO7jtYHh,November 18th,Drake,So Far Gone,True,1,5,spotify:track:0JaVdpmiex2EP7bBzyKVTa,71.937,audio_features,11,-11.147,0,0.507,0.1,0.534,0.749,0.476,https://api.spotify.com/v1/tracks/0JaVdpmiex2EP7bBzyKVTa,https://api.spotify.com/v1/audio-analysis/0JaVdpmiex2EP7bBzyKVTa,188189,4,0.579,0.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",98,[],74,2009
61,0q7LGcVSpsIoSbjChtZ8lI,3TVXtAsR1Inumwj472S9r4,1LShhEEKRT5MNPcO7jtYHh,Uptown (feat. Bun B & Lil Wayne),Drake,So Far Gone,True,1,12,spotify:track:0q7LGcVSpsIoSbjChtZ8lI,85.433,audio_features,1,-3.075,1,0.343,0.104,0.417,0.416,0.824,https://api.spotify.com/v1/tracks/0q7LGcVSpsIoSbjChtZ8lI,https://api.spotify.com/v1/audio-analysis/0q7LGcVSpsIoSbjChtZ8lI,382262,5,0.00391,0.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",98,[],74,2009
61,6NwhtCYkfwWlcR62Ac4E7y,3TVXtAsR1Inumwj472S9r4,1LShhEEKRT5MNPcO7jtYHh,Successful (feat. Trey Songz & Lil Wayne),Drake,So Far Gone,True,1,3,spotify:track:6NwhtCYkfwWlcR62Ac4E7y,159.517,audio_features,8,-5.065,1,0.369,0.17,0.231,0.562,0.544,https://api.spotify.com/v1/tracks/6NwhtCYkfwWlcR62Ac4E7y,https://api.spotify.com/v1/audio-analysis/6NwhtCYkfwWlcR62Ac4E7y,375050,4,0.536,0.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",98,[],74,2009
59,524wvipGqxPKYWxkjf9y46,3TVXtAsR1Inumwj472S9r4,1LShhEEKRT5MNPcO7jtYHh,Little Bit (feat. Lykke Li),Drake,So Far Gone,True,1,9,spotify:track:524wvipGqxPKYWxkjf9y46,120.392,audio_features,11,-4.899,0,0.0374,0.661,0.771,0.758,0.888,https://api.spotify.com/v1/tracks/524wvipGqxPKYWxkjf9y46,https://api.spotify.com/v1/audio-analysis/524wvipGqxPKYWxkjf9y46,230484,4,0.0999,0.0336,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",98,[],74,2009
59,3XLSlQLJf3Ut0zvMUxnF1h,3TVXtAsR1Inumwj472S9r4,1LShhEEKRT5MNPcO7jtYHh,Houstatlantavegas,Drake,So Far Gone,True,1,2,spotify:track:3XLSlQLJf3Ut0zvMUxnF1h,135.337,audio_features,1,-6.798,0,0.0574,0.124,0.406,0.683,0.695,https://api.spotify.com/v1/tracks/3XLSlQLJf3Ut0zvMUxnF1h,https://api.spotify.com/v1/audio-analysis/3XLSlQLJf3Ut0zvMUxnF1h,290791,4,0.393,0.00124,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",98,[],74,2009
