popularity,song_id,artist_id,album_id,song_name,artist_name,album_name,explicit,disc_number,track_number,uri,tempo,type,key,loudness,mode,speechiness,liveness,valence,danceability,energy,track_href,analysis_url,duration_ms,time_signature,acousticness,instrumentalness,artist_genres,artist_popularity,album_genres,album_popularity,album_release_date
89,0247StOpd3AkeBQzANX4Zf,35S20clEkkSNUo23ViaslZ,0Q96oESySVI3gLFTkhttn5,Do They Know It's Christmas? - 1984 Version,Band Aid,Do They Know It's Christmas?,False,1,2,spotify:track:0247StOpd3AkeBQzANX4Zf,115.412,audio_features,0,-6.936,1,0.0363,0.0992,0.349,0.599,0.642,https://api.spotify.com/v1/tracks/0247StOpd3AkeBQzANX4Zf,https://api.spotify.com/v1/audio-analysis/0247StOpd3AkeBQzANX4Zf,222533,4,0.164,3.33e-05,['musical advocacy'],76,[],81,2004-01-01
45,0sFq478LIo9BFwf2qzMzzF,7wCjDgV6nqBsHguQXPAaIM,6GDs0ZZVR2jDV8n4m11KWO,The Year 2003 Minus 25 - Remastered,Waylon Jennings,Waylon & Willie,False,1,2,spotify:track:0sFq478LIo9BFwf2qzMzzF,102.166,audio_features,4,-13.785,1,0.0384,0.0668,0.474,0.626,0.457,https://api.spotify.com/v1/tracks/0sFq478LIo9BFwf2qzMzzF,https://api.spotify.com/v1/audio-analysis/0sFq478LIo9BFwf2qzMzzF,184267,4,0.355,9.2e-06,"['country', 'country rock', 'outlaw country', 'texas country']",70,[],61,1978-01-01
78,7oK9VyNzrYvRFo7nQEYkWN,0C0XlULifJtAgn6ZNCW2eu,4undIeGmofnAYKhnDclN1w,Mr. Brightside,The Killers,Hot Fuss,False,1,2,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,148.017,audio_features,1,-3.74,1,0.0808,0.0953,0.232,0.356,0.924,https://api.spotify.com/v1/tracks/7oK9VyNzrYvRFo7nQEYkWN,https://api.spotify.com/v1/audio-analysis/7oK9VyNzrYvRFo7nQEYkWN,222587,4,0.00101,0.0,"['alternative rock', 'dance rock', 'modern rock', 'permanent wave', 'rock']",80,[],74,2004-06-15
68,7HGTkn2aX7MNdKs7nV2xBt,0C0XlULifJtAgn6ZNCW2eu,4undIeGmofnAYKhnDclN1w,Somebody Told Me,The Killers,Hot Fuss,False,1,4,spotify:track:7HGTkn2aX7MNdKs7nV2xBt,138.039,audio_features,10,-3.198,0,0.0886,0.119,0.647,0.509,0.987,https://api.spotify.com/v1/tracks/7HGTkn2aX7MNdKs7nV2xBt,https://api.spotify.com/v1/audio-analysis/7HGTkn2aX7MNdKs7nV2xBt,197160,4,8.05e-05,0.000928,"['alternative rock', 'dance rock', 'modern rock', 'permanent wave', 'rock']",80,[],74,2004-06-15
85,003vvx7Niy0yvhvHt4a68B,0C0XlULifJtAgn6ZNCW2eu,4piJq7R3gjUOxnYs6lDCTg,Mr. Brightside,The Killers,Hot Fuss,False,1,2,spotify:track:003vvx7Niy0yvhvHt4a68B,148.033,audio_features,1,-5.23,1,0.0747,0.0995,0.236,0.352,0.911,https://api.spotify.com/v1/tracks/003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/audio-analysis/003vvx7Niy0yvhvHt4a68B,222973,4,0.00121,0.0,"['alternative rock', 'dance rock', 'modern rock', 'permanent wave', 'rock']",80,[],81,2004
78,6PwjJ58I4t7Mae9xfZ9l9v,0C0XlULifJtAgn6ZNCW2eu,4piJq7R3gjUOxnYs6lDCTg,Somebody Told Me,The Killers,Hot Fuss,False,1,4,spotify:track:6PwjJ58I4t7Mae9xfZ9l9v,138.081,audio_features,10,-4.851,0,0.0836,0.101,0.689,0.497,0.97,https://api.spotify.com/v1/tracks/6PwjJ58I4t7Mae9xfZ9l9v,https://api.spotify.com/v1/audio-analysis/6PwjJ58I4t7Mae9xfZ9l9v,197200,4,9.04e-05,0.000674,"['alternative rock', 'dance rock', 'modern rock', 'permanent wave', 'rock']",80,[],81,2004
69,19HjHUjCfDrEYhVSIKG6nK,7nkLRaWHImCvWGHdNGnhVE,6C2AlxVFIfvLsuWOJB1UKo,I'd Love to Change the World - 2004 Remaster,Ten Years After,A Space in Time (Deluxe Version),False,1,3,spotify:track:19HjHUjCfDrEYhVSIKG6nK,118.129,audio_features,9,-12.032,0,0.0345,0.114,0.371,0.384,0.516,https://api.spotify.com/v1/tracks/19HjHUjCfDrEYhVSIKG6nK,https://api.spotify.com/v1/audio-analysis/19HjHUjCfDrEYhVSIKG6nK,224133,4,0.202,0.18,"['album rock', 'art rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'symphonic rock']",55,[],61,1971-11-11
41,4ZkFXXa8yEeuSpMwDYxeJe,7nkLRaWHImCvWGHdNGnhVE,6C2AlxVFIfvLsuWOJB1UKo,Let the Sky Fall - 2004 Remaster,Ten Years After,A Space in Time (Deluxe Version),False,1,7,spotify:track:4ZkFXXa8yEeuSpMwDYxeJe,138.032,audio_features,9,-8.927,1,0.0325,0.111,0.623,0.516,0.442,https://api.spotify.com/v1/tracks/4ZkFXXa8yEeuSpMwDYxeJe,https://api.spotify.com/v1/audio-analysis/4ZkFXXa8yEeuSpMwDYxeJe,260347,4,0.00577,0.361,"['album rock', 'art rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'symphonic rock']",55,[],61,1971-11-11
39,0pUkKV5sNagBfLv2Dcl64t,7nkLRaWHImCvWGHdNGnhVE,6C2AlxVFIfvLsuWOJB1UKo,One of These Days - 2004 Remaster,Ten Years After,A Space in Time (Deluxe Version),False,1,1,spotify:track:0pUkKV5sNagBfLv2Dcl64t,123.229,audio_features,9,-5.528,1,0.0358,0.13,0.761,0.406,0.786,https://api.spotify.com/v1/tracks/0pUkKV5sNagBfLv2Dcl64t,https://api.spotify.com/v1/audio-analysis/0pUkKV5sNagBfLv2Dcl64t,358000,4,0.0321,0.529,"['album rock', 'art rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'symphonic rock']",55,[],61,1971-11-11
34,0FM4i8Xd1gANZjtOy6HvjK,7nkLRaWHImCvWGHdNGnhVE,6C2AlxVFIfvLsuWOJB1UKo,Here They Come - 2004 Remaster,Ten Years After,A Space in Time (Deluxe Version),False,1,2,spotify:track:0FM4i8Xd1gANZjtOy6HvjK,125.655,audio_features,7,-13.82,1,0.0338,0.359,0.186,0.452,0.286,https://api.spotify.com/v1/tracks/0FM4i8Xd1gANZjtOy6HvjK,https://api.spotify.com/v1/audio-analysis/0FM4i8Xd1gANZjtOy6HvjK,275507,4,0.804,0.262,"['album rock', 'art rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'symphonic rock']",55,[],61,1971-11-11
32,2qZ3SbRiWFnIXqBfONYwb9,7nkLRaWHImCvWGHdNGnhVE,6C2AlxVFIfvLsuWOJB1UKo,I've Been There Too - 2004 Remaster,Ten Years After,A Space in Time (Deluxe Version),False,1,9,spotify:track:2qZ3SbRiWFnIXqBfONYwb9,148.815,audio_features,2,-7.06,1,0.0485,0.0797,0.794,0.466,0.756,https://api.spotify.com/v1/tracks/2qZ3SbRiWFnIXqBfONYwb9,https://api.spotify.com/v1/audio-analysis/2qZ3SbRiWFnIXqBfONYwb9,345573,4,0.0487,0.284,"['album rock', 'art rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'symphonic rock']",55,[],61,1971-11-11
33,3sIhpiVGeeaNqaynZKDxnm,7nkLRaWHImCvWGHdNGnhVE,6C2AlxVFIfvLsuWOJB1UKo,Over the Hill - 2004 Remaster,Ten Years After,A Space in Time (Deluxe Version),False,1,4,spotify:track:3sIhpiVGeeaNqaynZKDxnm,133.989,audio_features,9,-8.524,1,0.0294,0.224,0.235,0.514,0.369,https://api.spotify.com/v1/tracks/3sIhpiVGeeaNqaynZKDxnm,https://api.spotify.com/v1/audio-analysis/3sIhpiVGeeaNqaynZKDxnm,148587,4,0.402,0.00362,"['album rock', 'art rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'symphonic rock']",55,[],61,1971-11-11
32,1hZHcHLBolOrnDGL4pZEvc,7nkLRaWHImCvWGHdNGnhVE,6C2AlxVFIfvLsuWOJB1UKo,Hard Monkeys - 2004 Remaster,Ten Years After,A Space in Time (Deluxe Version),False,1,8,spotify:track:1hZHcHLBolOrnDGL4pZEvc,140.728,audio_features,7,-7.517,1,0.026,0.159,0.42,0.402,0.622,https://api.spotify.com/v1/tracks/1hZHcHLBolOrnDGL4pZEvc,https://api.spotify.com/v1/audio-analysis/1hZHcHLBolOrnDGL4pZEvc,191427,4,0.0605,0.0802,"['album rock', 'art rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'symphonic rock']",55,[],61,1971-11-11
32,6vfNOeqONvMFLKE4r26DyM,7nkLRaWHImCvWGHdNGnhVE,6C2AlxVFIfvLsuWOJB1UKo,Once There Was a Time - 2004 Remaster,Ten Years After,A Space in Time (Deluxe Version),False,1,6,spotify:track:6vfNOeqONvMFLKE4r26DyM,164.368,audio_features,9,-7.447,1,0.0317,0.0781,0.905,0.449,0.724,https://api.spotify.com/v1/tracks/6vfNOeqONvMFLKE4r26DyM,https://api.spotify.com/v1/audio-analysis/6vfNOeqONvMFLKE4r26DyM,203240,4,0.0708,0.0286,"['album rock', 'art rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'symphonic rock']",55,[],61,1971-11-11
31,5qP0zsvkc4uzRPMcDqOlDu,7nkLRaWHImCvWGHdNGnhVE,6C2AlxVFIfvLsuWOJB1UKo,Baby Won't You Let Me Rock n' Roll You - 2004 Remaster,Ten Years After,A Space in Time (Deluxe Version),False,1,5,spotify:track:5qP0zsvkc4uzRPMcDqOlDu,155.02,audio_features,2,-5.064,1,0.0574,0.279,0.846,0.289,0.934,https://api.spotify.com/v1/tracks/5qP0zsvkc4uzRPMcDqOlDu,https://api.spotify.com/v1/audio-analysis/5qP0zsvkc4uzRPMcDqOlDu,134667,4,0.0758,0.000712,"['album rock', 'art rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'symphonic rock']",55,[],61,1971-11-11
27,3LH6uukVlTSIWzpFLxcY9z,7nkLRaWHImCvWGHdNGnhVE,6C2AlxVFIfvLsuWOJB1UKo,Uncle Jam - 2004 Remaster,Ten Years After,A Space in Time (Deluxe Version),False,1,10,spotify:track:3LH6uukVlTSIWzpFLxcY9z,111.274,audio_features,5,-11.339,1,0.0416,0.0615,0.816,0.406,0.54,https://api.spotify.com/v1/tracks/3LH6uukVlTSIWzpFLxcY9z,https://api.spotify.com/v1/audio-analysis/3LH6uukVlTSIWzpFLxcY9z,120227,4,0.378,0.0159,"['album rock', 'art rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'symphonic rock']",55,[],61,1971-11-11
41,2wzau1alWhWnkoUZmwqIC8,7nkLRaWHImCvWGHdNGnhVE,6xPqCHL5vG3XYMFZiuh1v7,Stoned Woman - 2004 Remaster,Ten Years After,Ssssh (2004 Remaster),False,1,3,spotify:track:2wzau1alWhWnkoUZmwqIC8,114.828,audio_features,9,-7.483,1,0.0362,0.164,0.767,0.605,0.726,https://api.spotify.com/v1/tracks/2wzau1alWhWnkoUZmwqIC8,https://api.spotify.com/v1/audio-analysis/2wzau1alWhWnkoUZmwqIC8,201040,4,0.0698,0.786,"['album rock', 'art rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'symphonic rock']",55,[],37,1969-08-01
84,5rb9QrpfcKFHM1EUbSIurX,23zg3TcAtWQy7J6upgbUnj,1RM6MGv6bcl6NrAG8PGoZk,Yeah! (feat. Lil Jon & Ludacris),Usher,Confessions (Expanded Edition),False,1,2,spotify:track:5rb9QrpfcKFHM1EUbSIurX,105.018,audio_features,2,-4.699,1,0.112,0.0388,0.583,0.894,0.791,https://api.spotify.com/v1/tracks/5rb9QrpfcKFHM1EUbSIurX,https://api.spotify.com/v1/audio-analysis/5rb9QrpfcKFHM1EUbSIurX,250373,4,0.0183,0.0,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",83,[],82,2004-03-23
80,68vgtRHr7iZHpzGpon6Jlo,23zg3TcAtWQy7J6upgbUnj,1RM6MGv6bcl6NrAG8PGoZk,My Boo,Usher,Confessions (Expanded Edition),False,1,18,spotify:track:68vgtRHr7iZHpzGpon6Jlo,86.412,audio_features,5,-8.238,1,0.118,0.0465,0.676,0.662,0.507,https://api.spotify.com/v1/tracks/68vgtRHr7iZHpzGpon6Jlo,https://api.spotify.com/v1/audio-analysis/68vgtRHr7iZHpzGpon6Jlo,223440,4,0.257,0.0,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",83,[],82,2004-03-23
