popularity,song_id,artist_id,album_id,song_name,artist_name,album_name,explicit,disc_number,track_number,uri,tempo,type,key,loudness,mode,speechiness,liveness,valence,danceability,energy,track_href,analysis_url,duration_ms,time_signature,acousticness,instrumentalness,artist_genres,artist_popularity,album_genres,album_popularity,album_release_date
92,2QjOHCTQ1Jl3zawyYOpxh6,77SW9BnxLY8rJ0RciFqkHh,4xkM0BwLM9H2IUcbYzpcBI,Sweater Weather,The Neighbourhood,I Love You.,False,1,4,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,124.053,audio_features,10,-2.81,1,0.0336,0.101,0.398,0.612,0.807,https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6,240400,4,0.0495,0.0177,"['modern alternative rock', 'modern rock', 'pop']",86,[],85,2013-04-19
79,7brQHA2CgQpcMBiOlfiXYb,77SW9BnxLY8rJ0RciFqkHh,4xkM0BwLM9H2IUcbYzpcBI,Afraid,The Neighbourhood,I Love You.,True,1,2,spotify:track:7brQHA2CgQpcMBiOlfiXYb,83.996,audio_features,6,-5.693,0,0.0411,0.335,0.356,0.464,0.701,https://api.spotify.com/v1/tracks/7brQHA2CgQpcMBiOlfiXYb,https://api.spotify.com/v1/audio-analysis/7brQHA2CgQpcMBiOlfiXYb,251187,4,0.00892,0.309,"['modern alternative rock', 'modern rock', 'pop']",86,[],85,2013-04-19
70,2Kt1XplPBQBsDKQDa6TssB,77SW9BnxLY8rJ0RciFqkHh,4xkM0BwLM9H2IUcbYzpcBI,Flawless,The Neighbourhood,I Love You.,True,1,8,spotify:track:2Kt1XplPBQBsDKQDa6TssB,119.99,audio_features,0,-3.453,1,0.0308,0.303,0.374,0.568,0.871,https://api.spotify.com/v1/tracks/2Kt1XplPBQBsDKQDa6TssB,https://api.spotify.com/v1/audio-analysis/2Kt1XplPBQBsDKQDa6TssB,246493,4,0.0553,0.51,"['modern alternative rock', 'modern rock', 'pop']",86,[],85,2013-04-19
68,3vooOYHU0Fi3ViCG7Ozh0Y,77SW9BnxLY8rJ0RciFqkHh,4xkM0BwLM9H2IUcbYzpcBI,W.D.Y.W.F.M?,The Neighbourhood,I Love You.,False,1,7,spotify:track:3vooOYHU0Fi3ViCG7Ozh0Y,123.997,audio_features,8,-2.926,0,0.0346,0.354,0.508,0.557,0.845,https://api.spotify.com/v1/tracks/3vooOYHU0Fi3ViCG7Ozh0Y,https://api.spotify.com/v1/audio-analysis/3vooOYHU0Fi3ViCG7Ozh0Y,259413,4,0.0303,0.00851,"['modern alternative rock', 'modern rock', 'pop']",86,[],85,2013-04-19
64,4BDnfINTlfJPmLp1UV6CXt,77SW9BnxLY8rJ0RciFqkHh,4xkM0BwLM9H2IUcbYzpcBI,Female Robbery,The Neighbourhood,I Love You.,False,1,9,spotify:track:4BDnfINTlfJPmLp1UV6CXt,88.113,audio_features,7,-3.167,0,0.0276,0.211,0.335,0.519,0.897,https://api.spotify.com/v1/tracks/4BDnfINTlfJPmLp1UV6CXt,https://api.spotify.com/v1/audio-analysis/4BDnfINTlfJPmLp1UV6CXt,209520,4,0.0071,0.539,"['modern alternative rock', 'modern rock', 'pop']",86,[],85,2013-04-19
73,5v8aEcHcaJIGYpfVVPtJjI,77SW9BnxLY8rJ0RciFqkHh,4hRjuAxpm9X6h1H95QVgJ9,Wires,The Neighbourhood,I'm Sorry...,False,1,3,spotify:track:5v8aEcHcaJIGYpfVVPtJjI,72.991,audio_features,7,-6.013,0,0.0329,0.342,0.266,0.568,0.569,https://api.spotify.com/v1/tracks/5v8aEcHcaJIGYpfVVPtJjI,https://api.spotify.com/v1/audio-analysis/5v8aEcHcaJIGYpfVVPtJjI,193080,4,0.0004,0.102,"['modern alternative rock', 'modern rock', 'pop']",86,[],66,2013-05-08
37,7tJS1cjSD1P8bodNGblYiK,0ECwFtbIWEVNwjlrfc6xoL,4QxtDUU3U7gCCyT9Lm3bg5,Funky New Year - 2013 Remaster,Eagles,Please Come Home for Christmas / Funky New Year (2013 Remaster),False,1,2,spotify:track:7tJS1cjSD1P8bodNGblYiK,90.81,audio_features,9,-10.34,1,0.0591,0.332,0.785,0.657,0.538,https://api.spotify.com/v1/tracks/7tJS1cjSD1P8bodNGblYiK,https://api.spotify.com/v1/audio-analysis/7tJS1cjSD1P8bodNGblYiK,241227,4,0.0544,0.0343,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",79,[],74,1994
82,3QIoEi8Enr9uHffwInGIsC,0ECwFtbIWEVNwjlrfc6xoL,4QxtDUU3U7gCCyT9Lm3bg5,Please Come Home for Christmas - 2013 Remaster,Eagles,Please Come Home for Christmas / Funky New Year (2013 Remaster),False,1,1,spotify:track:3QIoEi8Enr9uHffwInGIsC,183.18,audio_features,9,-11.568,1,0.0421,0.0561,0.466,0.612,0.289,https://api.spotify.com/v1/tracks/3QIoEi8Enr9uHffwInGIsC,https://api.spotify.com/v1/audio-analysis/3QIoEi8Enr9uHffwInGIsC,177440,3,0.599,0.00266,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",79,[],74,1994
18,35tZtQ48jiJdqcBsHUsmv3,0ECwFtbIWEVNwjlrfc6xoL,7yZybJck623f3rhurBZ3Sx,Funky New Year - Live at the Millennium Concert Staples Center Los Angeles CA 12/31/1999; 2013 Remaster,Eagles,Selected Works 1972-1999,False,4,8,spotify:track:35tZtQ48jiJdqcBsHUsmv3,92.022,audio_features,11,-7.564,0,0.0564,0.906,0.632,0.713,0.81,https://api.spotify.com/v1/tracks/35tZtQ48jiJdqcBsHUsmv3,https://api.spotify.com/v1/audio-analysis/35tZtQ48jiJdqcBsHUsmv3,225747,4,0.128,7.05e-05,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",79,[],47,2000
81,3YZE5qDV7u1ZD1gZc47ZeR,3BmGtnKgCSGYIUhmivXKWX,7Jahqd1kx9Qau0E9x9iZj6,Underneath the Tree,Kelly Clarkson,Wrapped In Red,False,1,2,spotify:track:3YZE5qDV7u1ZD1gZc47ZeR,159.878,audio_features,8,-5.439,1,0.0537,0.214,0.689,0.509,0.812,https://api.spotify.com/v1/tracks/3YZE5qDV7u1ZD1gZc47ZeR,https://api.spotify.com/v1/audio-analysis/3YZE5qDV7u1ZD1gZc47ZeR,229640,4,0.00128,1.99e-05,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",83,[],76,2013-10-29
